query,cand,dbow,coarse,refined,accepted
222,118,0.0616,72,0.857,True
223,120,0.0648,62,0.912,True
223,121,0.0549,54,0.885,True
224,122,0.0609,59,0.843,True
224,123,0.0516,51,0.836,True
225,126,0.0808,76,0.844,True
225,124,0.0675,90,0.865,True
226,129,0.1034,54,0.831,True
227,131,0.0505,59,0.868,True
228,131,0.0608,61,0.91,True
229,132,0.0765,30,0.789,False
231,135,0.0678,24,0.667,False
303,4,0.0514,41,0.911,True
