kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
137,1782485122.809858,8.3121,0.2407,0.23301,lidar,native_s2s,pnp,proximity,0.9627
138,1782485124.909427,8.2466,0.1829,0.23621,lidar,native_s2s,pnp,proximity,0.9711
139,1782485126.275168,8.5389,0.234,0.11404,lidar,native_s2s,pnp,proximity,0.8631
140,1782485127.006218,8.8017,0.2386,-0.01197,lidar,native_s2s,pnp,proximity,0.8497
141,1782485127.736087,9.0912,0.2343,-0.04299,lidar,native_s2s,pnp,proximity,0.8527
142,1782485128.369373,9.3702,0.2319,-0.03458,lidar,native_s2s,pnp,proximity,0.8473
143,1782485128.993312,9.6299,0.2563,0.09088,lidar,native_s2s,pnp,proximity,0.792
144,1782485129.621776,9.8891,0.2578,-0.02668,lidar,native_s2s,pnp,proximity,0.7119
145,1782485130.347742,10.1841,0.2533,-0.0322,lidar,native_s2s,pnp,proximity,0.7555
146,1782485130.970361,10.4462,0.2559,-0.05475,lidar,native_s2s,pnp,proximity,0.7521
147,1782485131.592899,10.7257,0.2262,-0.06189,lidar,native_s2s,pnp,proximity,0.7799
148,1782485132.216489,11.0037,0.2133,-0.06156,lidar,native_s2s,pnp,proximity,0.7962
149,1782485132.836721,11.276,0.201,-0.08826,lidar,native_s2s,pnp,proximity,0.8453
150,1782485133.563792,11.5572,0.1411,-0.32416,lidar,native_s2s,pnp,proximity,0.7562
151,1782485134.190995,11.7676,0.0162,-0.53657,lidar,native_s2s,pnp,proximity,0.8589
152,1782485134.91186,11.9935,-0.1608,-0.68407,lidar,native_s2s,pnp,proximity,0.825
153,1782485135.647451,12.1891,-0.364,-0.80429,lidar,native_s2s,pnp,proximity,0.7334
154,1782485136.065115,12.2738,-0.5042,-1.01955,lidar,native_s2s,pnp,proximity,0.8011
155,1782485136.692849,12.3951,-0.7345,-1.1119,lidar,native_s2s,pnp,proximity,0.7935
156,1782485137.428837,12.4962,-1.0051,-1.28535,lidar,native_s2s,pnp,proximity,0.797
157,1782485138.052866,12.5372,-1.2596,-1.5116,lidar,native_s2s,pnp,proximity,0.7859
158,1782485138.678478,12.537,-1.53,-1.64041,lidar,native_s2s,pnp,proximity,0.8555
159,1782485139.308846,12.5004,-1.795,-1.7752,lidar,native_s2s,pnp,proximity,0.8366
160,1782485139.835882,12.4734,-2.0444,-1.74976,lidar,native_s2s,pnp,proximity,0.8213
161,1782485140.565724,12.488,-2.3326,-1.58558,lidar,native_s2s,pnp,proximity,0.8429
162,1782485140.981718,12.5284,-2.4787,-1.35382,lidar,native_s2s,pnp,proximity,0.839
163,1782485141.396728,12.5979,-2.6035,-1.1135,lidar,native_s2s,pnp,proximity,0.8356
164,1782485141.814626,12.7086,-2.7344,-0.85036,lidar,native_s2s,pnp,proximity,0.7792
165,1782485142.129221,12.8271,-2.818,-0.63175,lidar,native_s2s,pnp,proximity,0.8256
166,1782485142.44668,12.9542,-2.8691,-0.40565,lidar,native_s2s,pnp,proximity,0.8565
167,1782485142.753741,13.075,-2.8867,-0.19335,lidar,native_s2s,pnp,proximity,0.8062
168,1782485143.17012,13.2413,-2.8555,0.08511,lidar,native_s2s,pnp,proximity,0.8367
169,1782485143.586145,13.3883,-2.7865,0.35838,lidar,native_s2s,pnp,proximity,0.801
170,1782485144.002273,13.5032,-2.7002,0.6341,lidar,native_s2s,pnp,proximity,0.7965
171,1782485145.562803,13.5984,-2.6078,0.8733,lidar,native_s2s,pnp,proximity,0.8667
172,1782485146.08038,13.6379,-2.479,1.11086,lidar,native_s2s,pnp,proximity,0.8389
173,1782485146.504006,13.6389,-2.3651,1.32196,lidar,native_s2s,pnp,proximity,0.767
174,1782485147.024646,13.6121,-2.2361,1.56705,lidar,native_s2s,pnp,proximity,0.8387
175,1782485147.547703,13.548,-2.0938,1.82435,lidar,native_s2s,pnp,proximity,0.6962
176,1782485147.965585,13.5742,-1.7648,2.04195,lidar,native_s2s,pnp,proximity,0.6737
177,1782485148.698702,13.3891,-1.5601,2.041,lidar,native_s2s,pnp,proximity,0.69
178,1782485149.330066,13.2713,-1.3369,1.81709,lidar,native_s2s,pnp,proximity,0.7332
179,1782485150.060565,13.2034,-1.0724,1.60569,lidar,native_s2s,pnp,proximity,0.6923
180,1782485150.792792,13.215,-0.7889,1.39939,lidar,native_s2s,pnp,proximity,0.7726
181,1782485151.420038,13.2822,-0.5175,1.10456,lidar,native_s2s,pnp,proximity,0.7358
182,1782485151.734672,13.3506,-0.4021,0.88128,lidar,native_s2s,pnp,proximity,0.7889
183,1782485152.052355,13.4262,-0.3218,0.6664,lidar,native_s2s,pnp,proximity,0.7576
184,1782485152.771079,13.6275,-0.1653,0.44061,lidar,native_s2s,pnp,proximity,0.7986
185,1782485153.086344,13.7378,-0.1359,0.2134,lidar,native_s2s,pnp,proximity,0.7531
186,1782485153.8172,13.9901,-0.067,0.04358,lidar,native_s2s,pnp,proximity,0.8803
187,1782485154.545366,14.2732,-0.0671,-0.1278,lidar,native_s2s,pnp,proximity,0.8981
188,1782485155.164221,14.5474,-0.071,-0.0382,lidar,native_s2s,pnp,proximity,0.8192
189,1782485155.791143,14.8112,-0.047,-0.04024,lidar,native_s2s,pnp,proximity,0.829
190,1782485156.415693,15.0791,-0.032,-0.04615,lidar,native_s2s,pnp,proximity,0.8383
191,1782485157.038153,15.3569,-0.0013,-0.02935,lidar,native_s2s,pnp,proximity,0.8311
192,1782485157.659814,15.6204,0.0158,-0.04691,lidar,native_s2s,pnp,proximity,0.8529
193,1782485158.175256,15.8749,0.0613,0.17772,lidar,native_s2s,pnp,proximity,0.7982
194,1782485158.492107,15.9872,0.142,0.39694,lidar,native_s2s,pnp,proximity,0.8129
195,1782485158.798456,16.0817,0.2354,0.61415,lidar,native_s2s,pnp,proximity,0.821
196,1782485159.217222,16.159,0.3757,0.87842,lidar,native_s2s,pnp,proximity,0.803
197,1782485159.947647,16.2833,0.6288,1.01621,lidar,native_s2s,pnp,proximity,0.8638
198,1782485160.682245,16.3734,0.9054,1.17945,lidar,native_s2s,pnp,proximity,0.8675
199,1782485161.405035,16.3759,1.1822,1.45406,lidar,native_s2s,pnp,proximity,0.8289
200,1782485162.972049,16.3354,1.2929,1.66715,lidar,native_s2s,pnp,proximity,0.9316
201,1782485163.705264,16.4001,1.0291,1.60434,lidar,native_s2s,pnp,proximity,0.8781
202,1782485164.010738,16.4042,0.9174,1.37304,lidar,native_s2s,pnp,proximity,0.8709
203,1782485164.425567,16.4207,0.6417,1.24446,lidar,native_s2s,pnp,proximity,0.9183
204,1782485164.945474,16.3941,0.3739,1.0476,lidar,native_s2s,pnp,proximity,0.8833
205,1782485165.258833,16.3316,0.2357,0.78251,lidar,native_s2s,pnp,proximity,0.8649
206,1782485165.575407,16.2529,0.1043,0.51611,lidar,native_s2s,pnp,proximity,0.8475
207,1782485165.888425,16.0803,0.0385,0.21778,lidar,native_s2s,pnp,proximity,0.8507
208,1782485167.243453,15.9324,-0.0556,-0.01333,lidar,native_s2s,pnp,proximity,0.9129
209,1782485167.7645,16.0381,-0.0871,-0.26564,lidar,native_s2s,pnp,proximity,0.928
210,1782485168.182791,16.1151,-0.1463,-0.51723,lidar,native_s2s,pnp,proximity,0.9175
211,1782485168.500811,16.1813,-0.2015,-0.73251,lidar,native_s2s,pnp,proximity,0.8895
212,1782485169.223878,16.3816,-0.3946,-0.87801,lidar,native_s2s,pnp,proximity,0.9112
213,1782485169.848062,16.5341,-0.6114,-1.0229,lidar,native_s2s,pnp,proximity,0.8889
214,1782485170.474132,16.6738,-0.8369,-1.1339,lidar,native_s2s,pnp,proximity,0.8909
215,1782485171.209901,16.77,-1.0923,-1.38036,lidar,native_s2s,pnp,proximity,0.8893
216,1782485171.942522,16.83,-1.3566,-1.50679,lidar,native_s2s,pnp,proximity,0.8747
217,1782485173.503243,16.8225,-1.0981,-1.58449,lidar,native_s2s,pnp,proximity,0.9116
218,1782485174.234536,16.7808,-0.8031,-1.3723,lidar,native_s2s,pnp,proximity,0.9333
219,1782485174.86253,16.7247,-0.5279,-1.119,lidar,native_s2s,pnp,proximity,0.8465
220,1782485175.382258,16.5688,-0.319,-0.97906,lidar,native_s2s,pnp,proximity,0.9076
221,1782485175.797185,16.4815,-0.1606,-0.6995,lidar,native_s2s,pnp,proximity,0.8836
222,1782485176.11374,16.371,-0.0889,-0.39015,lidar,native_s2s,pnp,proximity,0.8857
223,1782485176.740731,16.116,-0.0271,-0.23366,lidar,native_s2s,pnp,proximity,0.9132
224,1782485177.986815,16.3659,-0.0782,-0.08003,lidar,native_s2s,pnp,proximity,0.8995
225,1782485178.720358,16.6206,-0.0741,0.01603,lidar,native_s2s,pnp,proximity,0.9211
226,1782485179.552388,17.1767,0.1896,0.05463,lidar,native_s2s,pnp,proximity,0.927
227,1782485180.382407,17.4681,0.1982,-0.12517,lidar,native_s2s,pnp,proximity,0.7963
228,1782485181.105777,17.7505,0.2031,-0.04457,lidar,native_s2s,pnp,proximity,0.8221
229,1782485181.835889,18.0369,0.1759,-0.07309,lidar,native_s2s,pnp,proximity,0.8263
230,1782485182.465793,18.3103,0.164,-0.08,lidar,native_s2s,pnp,proximity,0.7446
231,1782485183.090636,18.5772,0.1656,0.04229,lidar,native_s2s,pnp,proximity,0.7715
232,1782485183.714364,18.8406,0.1554,0.02542,lidar,native_s2s,pnp,proximity,0.7805
233,1782485184.335203,19.1246,0.1488,0.01402,lidar,native_s2s,pnp,proximity,0.8363
234,1782485184.956235,19.4081,0.1501,0.00333,lidar,native_s2s,pnp,proximity,0.8284
235,1782485185.577271,19.6961,0.1374,-0.01226,lidar,native_s2s,pnp,proximity,0.7828
236,1782485186.202029,19.9745,0.1353,-0.02762,lidar,native_s2s,pnp,proximity,0.8014
237,1782485187.247098,20.2229,0.1014,-0.05265,lidar,native_s2s,pnp,proximity,0.8073
238,1782485187.975322,20.3572,0.0489,-0.28095,lidar,native_s2s,pnp,proximity,0.8668
239,1782485188.707301,20.545,-0.0463,-0.49603,lidar,native_s2s,pnp,proximity,0.8224
240,1782485189.125931,20.6374,-0.1361,-0.72217,lidar,native_s2s,pnp,proximity,0.8193
241,1782485189.857795,20.8317,-0.3232,-0.85821,lidar,native_s2s,pnp,proximity,0.8002
242,1782485190.588465,20.9676,-0.547,-0.92497,lidar,native_s2s,pnp,proximity,0.7846
243,1782485191.316757,21.1543,-0.7397,-0.75721,lidar,native_s2s,pnp,proximity,0.8623
244,1782485191.735401,21.3097,-0.821,-0.51738,lidar,native_s2s,pnp,proximity,0.8185
245,1782485192.157131,21.4623,-0.8446,-0.2643,lidar,native_s2s,pnp,proximity,0.7636
246,1782485192.788691,21.7127,-0.9044,-0.2664,lidar,native_s2s,pnp,proximity,0.7931
247,1782485193.416585,21.9729,-0.9657,-0.29097,lidar,native_s2s,pnp,proximity,0.8458
248,1782485193.934931,22.2198,-1.0203,-0.17585,lidar,native_s2s,pnp,proximity,0.7516
249,1782485194.765338,22.4959,-1.0307,-0.11901,lidar,native_s2s,pnp,proximity,0.8887
250,1782485195.49221,22.7551,-1.0241,0.0417,lidar,native_s2s,pnp,proximity,0.887
251,1782485196.221686,23.0087,-0.9995,0.07415,lidar,native_s2s,pnp,proximity,0.8105
252,1782485196.95258,23.262,-0.9282,0.20878,lidar,native_s2s,pnp,proximity,0.8224
253,1782485197.465388,23.4476,-0.8256,0.47171,lidar,native_s2s,pnp,proximity,0.7842
254,1782485197.887251,23.5573,-0.7037,0.73817,lidar,native_s2s,pnp,proximity,0.8016
255,1782485198.302069,23.6243,-0.5689,0.98474,lidar,native_s2s,pnp,proximity,0.8025
256,1782485199.036687,23.7373,-0.3127,1.09134,lidar,native_s2s,pnp,proximity,0.8258
257,1782485199.870132,23.761,-0.0446,1.33904,lidar,native_s2s,pnp,proximity,0.8313
258,1782485200.704145,23.8162,0.2286,1.17936,lidar,native_s2s,pnp,proximity,0.8027
259,1782485201.537427,23.9121,0.4696,0.93827,lidar,native_s2s,pnp,proximity,0.8394
260,1782485202.36309,24.0702,0.6779,0.72596,lidar,native_s2s,pnp,proximity,0.859
261,1782485202.890028,24.1795,0.7496,0.49886,lidar,native_s2s,pnp,proximity,0.8509
262,1782485203.410241,24.3117,0.828,0.28315,lidar,native_s2s,pnp,proximity,0.8003
263,1782485204.144153,24.516,0.8665,0.06214,lidar,native_s2s,pnp,proximity,0.8105
264,1782485204.862689,24.7782,0.8807,-0.02609,lidar,native_s2s,pnp,proximity,0.7976
265,1782485205.591198,25.0457,0.9131,-0.02503,lidar,native_s2s,pnp,proximity,0.8084
266,1782485206.318151,25.3344,0.9456,0.01197,lidar,native_s2s,pnp,proximity,0.7839
267,1782485207.039674,25.6047,0.9679,-0.0036,lidar,native_s2s,pnp,proximity,0.8225
268,1782485207.45471,25.733,0.9408,-0.2305,lidar,native_s2s,pnp,proximity,0.7889
269,1782485207.774157,25.8242,0.9027,-0.46917,lidar,native_s2s,pnp,proximity,0.809
270,1782485208.181571,25.9182,0.8283,-0.69663,lidar,native_s2s,pnp,proximity,0.7791
271,1782485209.010748,26.1066,0.6364,-0.84103,lidar,native_s2s,pnp,proximity,0.7989
272,1782485209.326892,26.1849,0.5212,-1.07294,lidar,native_s2s,pnp,proximity,0.7479
273,1782485210.054014,26.2706,0.2529,-1.33279,lidar,native_s2s,pnp,proximity,0.7169
274,1782485210.782315,26.2914,-0.0182,-1.46822,lidar,native_s2s,pnp,proximity,0.7683
275,1782485211.51097,26.2983,-0.3028,-1.59326,lidar,native_s2s,pnp,proximity,0.7783
276,1782485212.033331,26.2596,-0.4734,-1.86684,lidar,native_s2s,pnp,proximity,0.7122
277,1782485212.663725,26.1352,-0.6721,-2.12223,lidar,native_s2s,pnp,proximity,0.7411
278,1782485213.077168,26.0342,-0.7663,-2.39506,lidar,native_s2s,pnp,proximity,0.7692
279,1782485213.493739,25.9136,-0.823,-2.66415,lidar,native_s2s,pnp,proximity,0.7557
280,1782485213.910824,25.7805,-0.8763,-2.8768,lidar,native_s2s,pnp,proximity,0.7171
281,1782485214.634217,25.5117,-0.9416,-2.94186,lidar,native_s2s,pnp,proximity,0.7003
282,1782485215.047891,25.3653,-1.0138,-2.72963,lidar,native_s2s,pnp,proximity,0.6913
