pair_id,t_query,t_cand,n_runs,ever_accepted
692,1782492219.688,1782491973.618,1,0
693,1782492219.688,1782491974.552,3,2
694,1782492219.688,1782491975.495,3,2
695,1782492219.688,1782491976.538,2,2
696,1782492220.941,1782491974.246,3,1
697,1782492220.941,1782491975.181,3,1
698,1782492220.941,1782491976.226,3,1
699,1782492224.476,1782491931.108,1,0
700,1782492224.476,1782491932.265,1,0
701,1782492224.476,1782491969.872,1,0
702,1782492224.476,1782491970.904,1,1
703,1782492224.476,1782491971.840,2,2
704,1782492224.476,1782491972.673,2,1
705,1782492224.476,1782491973.618,1,0
706,1782492225.421,1782491970.078,3,2
707,1782492225.421,1782491971.215,3,2
708,1782492225.421,1782491972.257,3,2
709,1782492228.875,1782491932.265,1,0
710,1782492228.875,1782491933.402,1,0
711,1782492228.875,1782491934.445,2,1
712,1782492228.875,1782491967.472,1,1
713,1782492228.875,1782491968.824,2,2
714,1782492228.875,1782491969.872,1,1
715,1782492228.875,1782491970.904,1,1
716,1782492229.289,1782491933.402,3,2
717,1782492229.289,1782491934.445,3,3
718,1782492229.289,1782491935.587,3,2
719,1782492229.630,1782491822.999,3,0
720,1782492229.630,1782491826.537,3,0
721,1782492230.297,1782491822.999,3,0
722,1782492230.297,1782491938.563,3,0
723,1782492230.963,1782491935.089,3,0
724,1782492230.963,1782491936.425,3,0
725,1782492230.963,1782491937.894,3,0
726,1782492231.629,1782491938.563,3,0
727,1782492232.297,1782491935.756,3,0
728,1782492232.297,1782491936.425,3,0
729,1782492232.740,1782491934.445,1,0
730,1782492232.740,1782491935.587,3,2
731,1782492232.740,1782491936.724,3,2
732,1782492232.740,1782491937.865,2,2
733,1782492232.967,1782491865.972,3,0
734,1782492233.681,1782491937.865,3,2
735,1782492233.681,1782491938.591,3,2
736,1782492233.681,1782491939.215,3,2
737,1782492233.966,1782491938.563,3,0
738,1782492234.632,1782491938.563,3,0
739,1782492235.764,1782491938.563,3,0
740,1782492237.499,1782491938.563,3,0
741,1782492237.499,1782491939.230,3,0
742,1782492237.499,1782491939.897,3,0
743,1782492238.154,1782491937.865,3,2
744,1782492238.154,1782491938.591,3,2
745,1782492238.154,1782491939.215,3,2
746,1782492238.166,1782491939.897,3,0
747,1782492238.166,1782491941.227,3,0
748,1782492238.166,1782491942.557,3,0
749,1782492238.836,1782491941.227,3,0
750,1782492238.836,1782491941.892,3,0
751,1782492238.836,1782491942.557,3,0
752,1782492239.505,1782491941.227,3,0
753,1782492239.505,1782491942.557,3,0
754,1782492240.030,1782491939.215,1,1
755,1782492240.030,1782491940.361,3,2
756,1782492240.030,1782491942.140,3,3
757,1782492240.030,1782491944.240,2,2
758,1782492240.173,1782491939.897,3,0
759,1782492240.173,1782491942.557,3,0
760,1782492240.841,1782491944.556,3,0
761,1782492241.508,1782491944.556,3,0
762,1782492242.375,1782491944.556,3,0
763,1782492242.375,1782491945.223,3,0
764,1782492242.375,1782491945.890,3,0
765,1782492244.758,1782491938.591,1,1
766,1782492244.758,1782491939.215,2,2
767,1782492244.758,1782491940.361,3,2
768,1782492244.758,1782491942.140,2,1
769,1782492244.758,1782491944.240,1,1
770,1782492245.694,1782491940.361,2,1
771,1782492245.694,1782491942.140,3,2
772,1782492245.694,1782491944.240,3,2
773,1782492245.694,1782491945.386,1,1
774,1782492249.952,1782491942.140,1,1
775,1782492249.952,1782491944.240,1,1
776,1782492249.952,1782491946.633,2,2
777,1782492249.952,1782491947.671,2,1
778,1782492249.952,1782491951.532,1,0
779,1782492249.952,1782491953.616,2,1
780,1782492251.725,1782491954.664,3,2
781,1782492251.725,1782491955.610,3,2
782,1782492251.725,1782491956.448,3,2
783,1782492252.444,1782491956.640,3,0
784,1782492253.111,1782491955.302,3,0
785,1782492253.111,1782491955.972,3,0
786,1782492253.111,1782491956.640,3,0
787,1782492253.780,1782491956.640,3,0
788,1782492254.127,1782491956.651,2,2
789,1782492254.127,1782491957.895,3,2
790,1782492254.127,1782491958.933,3,2
791,1782492254.127,1782491959.975,1,1
792,1782492254.450,1782491955.972,3,0
793,1782492254.450,1782491957.308,3,1
794,1782492254.450,1782491958.043,3,0
795,1782492255.121,1782491955.972,3,0
796,1782492255.121,1782491956.640,3,1
797,1782492255.121,1782491957.308,3,1
798,1782492255.788,1782491957.308,3,1
799,1782492255.788,1782491958.043,3,1
800,1782492255.788,1782491963.103,3,0
801,1782492256.312,1782491958.730,3,3
802,1782492256.312,1782491959.873,3,3
803,1782492256.312,1782491960.912,3,3
804,1782492256.655,1782491958.043,3,1
805,1782492256.655,1782491958.841,3,1
806,1782492256.655,1782491960.171,3,0
807,1782492257.588,1782491959.506,3,1
808,1782492258.704,1782491932.265,1,1
809,1782492258.704,1782491960.912,1,1
810,1782492258.704,1782491961.740,3,2
811,1782492258.704,1782491962.367,3,2
812,1782492258.704,1782491963.938,1,1
813,1782492259.125,1782491959.506,3,0
814,1782492259.125,1782491963.103,3,1
815,1782492260.055,1782491929.754,2,2
816,1782492260.055,1782491931.108,3,2
817,1782492260.055,1782491932.265,1,0
818,1782492260.055,1782491964.039,3,2
819,1782492261.927,1782491925.273,1,0
820,1782492261.927,1782491926.424,1,0
821,1782492261.927,1782491927.248,3,2
822,1782492261.927,1782491928.603,2,2
823,1782492261.927,1782491929.858,2,2
824,1782492263.681,1782491925.380,1,1
825,1782492263.681,1782491926.424,3,2
826,1782492263.681,1782491927.248,3,2
827,1782492263.681,1782491928.499,2,1
828,1782492266.284,1782491920.175,1,0
829,1782492266.284,1782491921.217,3,2
830,1782492266.284,1782491923.296,3,2
831,1782492266.284,1782491925.273,2,1
832,1782492267.537,1782491921.002,2,2
833,1782492267.537,1782491922.046,3,2
834,1782492267.537,1782491924.131,3,2
835,1782492267.537,1782491925.380,1,0
836,1782492271.815,1782491905.670,1,0
837,1782492271.815,1782491906.497,1,0
838,1782492271.815,1782491907.741,1,0
839,1782492271.815,1782491908.874,2,0
840,1782492271.815,1782491910.942,1,0
841,1782492271.815,1782491913.015,1,0
842,1782492271.815,1782491915.093,1,0
843,1782492271.815,1782491917.166,1,0
844,1782492272.545,1782491909.184,2,1
845,1782492272.545,1782491911.252,3,2
846,1782492272.545,1782491915.404,1,0
847,1782492272.545,1782491917.482,2,2
848,1782492272.545,1782491919.134,1,0
849,1782492277.443,1782491904.326,2,1
850,1782492277.443,1782491905.359,3,1
851,1782492277.443,1782491906.295,3,1
852,1782492277.443,1782491907.225,1,0
853,1782492277.654,1782491901.632,1,0
854,1782492277.654,1782491902.669,1,0
855,1782492277.654,1782491903.703,3,0
856,1782492277.654,1782491904.738,2,0
857,1782492277.654,1782491905.670,2,0
858,1782492282.118,1782491900.075,2,1
859,1782492282.118,1782491901.225,3,1
860,1782492282.118,1782491902.255,3,1
861,1782492282.118,1782491903.289,1,0
862,1782492283.687,1782491897.460,1,0
863,1782492283.687,1782491899.333,2,1
864,1782492283.687,1782491900.598,3,1
865,1782492283.687,1782491901.632,2,1
866,1782492283.687,1782491902.669,1,0
867,1782492289.611,1782491896.831,1,0
868,1782492289.611,1782491898.398,3,1
869,1782492289.611,1782491900.075,3,1
870,1782492289.611,1782491901.225,2,1
871,1782492290.760,1782491895.374,1,0
872,1782492290.760,1782491896.415,2,1
873,1782492290.760,1782491897.460,3,1
874,1782492290.760,1782491899.333,2,1
875,1782492290.760,1782491900.598,1,0
876,1782492293.579,1782491892.341,1,1
877,1782492293.579,1782491893.489,3,2
878,1782492293.579,1782491894.640,3,2
879,1782492293.579,1782491895.790,2,1
880,1782492295.040,1782491891.401,1,0
881,1782492295.040,1782491892.341,2,1
882,1782492295.040,1782491893.280,3,2
883,1782492295.040,1782491894.429,2,2
884,1782492295.040,1782491895.374,1,0
885,1782492297.546,1782491889.322,1,1
886,1782492297.546,1782491890.362,3,1
887,1782492297.546,1782491891.401,3,1
888,1782492297.546,1782491892.341,2,0
889,1782492299.520,1782491890.463,3,2
890,1782492299.520,1782491891.401,3,2
891,1782492299.520,1782491892.341,3,2
892,1782492302.816,1782492233.966,3,0
893,1782492303.375,1782491889.322,2,1
894,1782492303.375,1782491890.362,3,2
895,1782492303.375,1782491891.401,3,2
896,1782492303.375,1782491892.341,1,1
897,1782492304.101,1782491889.525,2,2
898,1782492304.101,1782491890.463,3,2
899,1782492304.101,1782491891.401,3,2
900,1782492304.101,1782491892.341,1,0
901,1782492306.926,1782491889.322,3,2
902,1782492306.926,1782491890.362,3,2
903,1782492306.926,1782491891.401,3,2
904,1782492307.864,1782491888.590,2,2
905,1782492307.864,1782491889.525,3,2
906,1782492307.864,1782491890.463,3,2
907,1782492307.864,1782491891.401,1,0
908,1782492308.421,1782492292.071,3,0
909,1782492311.526,1782491884.859,1,1
910,1782492311.526,1782491886.210,2,2
911,1782492311.526,1782491887.246,3,2
912,1782492311.526,1782491888.282,2,1
913,1782492311.526,1782491889.322,1,0
914,1782492312.785,1782491884.443,2,2
915,1782492312.785,1782491885.689,2,2
916,1782492312.785,1782491886.831,3,2
917,1782492312.785,1782491887.764,1,0
918,1782492312.785,1782491888.590,1,0
919,1782492315.023,1782491827.871,3,0
920,1782492315.023,1782491829.875,3,0
921,1782492315.576,1782491822.792,2,2
922,1782492315.576,1782491824.878,2,2
923,1782492315.576,1782491826.842,2,2
924,1782492315.576,1782491883.408,1,0
925,1782492315.576,1782491884.859,1,0
926,1782492315.576,1782491886.210,1,0
927,1782492318.185,1782491822.898,2,2
928,1782492318.185,1782491824.979,1,1
929,1782492318.185,1782491826.842,1,1
930,1782492318.185,1782491878.609,1,1
931,1782492318.185,1782491879.865,1,1
932,1782492318.185,1782491883.201,1,0
933,1782492318.185,1782491884.443,1,0
934,1782492318.185,1782491885.689,1,0
935,1782492319.025,1782491827.204,3,0
936,1782492319.025,1782491828.541,3,0
937,1782492319.025,1782491830.543,3,0
938,1782492320.362,1782491829.875,3,0
939,1782492321.031,1782491828.541,3,0
940,1782492321.031,1782491830.543,3,0
941,1782492321.031,1782491831.211,3,0
942,1782492322.035,1782491826.537,3,0
943,1782492322.135,1782491822.792,1,0
944,1782492322.135,1782491824.878,1,0
945,1782492322.135,1782491830.181,1,1
946,1782492322.135,1782491831.121,2,2
947,1782492322.135,1782491875.375,1,1
948,1782492322.135,1782491876.413,2,2
949,1782492322.135,1782491879.865,1,0
950,1782492322.834,1782491827.204,3,0
951,1782492322.834,1782491843.886,3,0
952,1782492323.634,1782491829.875,3,0
953,1782492323.634,1782491830.543,3,0
954,1782492323.634,1782491832.548,3,0
955,1782492324.010,1782491820.606,1,0
956,1782492324.010,1782491821.957,1,0
957,1782492324.010,1782491822.898,1,0
958,1782492324.010,1782491830.808,1,1
959,1782492324.010,1782491831.748,1,1
960,1782492324.010,1782491832.795,1,1
961,1782492324.010,1782491872.970,1,1
962,1782492324.010,1782491874.332,1,1
963,1782492324.010,1782491875.375,1,1
964,1782492325.303,1782491839.880,3,0
965,1782492325.969,1782491840.746,3,0
966,1782492326.511,1782491831.121,1,0
967,1782492326.511,1782491840.127,2,2
968,1782492326.511,1782491840.952,2,2
969,1782492326.511,1782491871.932,2,2
970,1782492326.511,1782491875.375,1,0
971,1782492326.511,1782491876.413,1,0
972,1782492327.101,1782491831.878,3,0
973,1782492328.366,1782491843.886,3,0
974,1782492328.607,1782491821.957,1,0
975,1782492328.607,1782491822.898,1,0
976,1782492328.607,1782491824.979,1,0
977,1782492328.607,1782491831.748,1,1
978,1782492328.607,1782491840.227,1,1
979,1782492328.607,1782491867.743,1,1
980,1782492328.607,1782491871.932,2,2
981,1782492328.607,1782491872.970,1,1
982,1782492329.365,1782491842.016,3,0
983,1782492329.365,1782491843.886,3,0
984,1782492329.365,1782491866.908,3,0
985,1782492330.033,1782491842.016,3,0
986,1782492330.033,1782491843.886,3,0
987,1782492330.033,1782491865.972,3,0
988,1782492331.004,1782491844.379,2,2
989,1782492331.004,1782491845.105,2,2
990,1782492331.004,1782491865.759,2,2
991,1782492331.004,1782491872.970,1,0
992,1782492331.004,1782491874.332,1,0
993,1782492331.004,1782491875.375,1,0
994,1782492331.170,1782491848.619,3,0
995,1782492331.170,1782491865.972,3,0
996,1782492331.170,1782491866.908,3,0
997,1782492331.837,1782491847.418,3,0
998,1782492331.837,1782491864.243,3,0
999,1782492331.837,1782491864.908,3,0
1000,1782492332.769,1782491846.086,3,0
1001,1782492332.769,1782491846.752,3,1
1002,1782492332.769,1782491847.418,3,1
1003,1782492333.618,1782491847.398,1,1
1004,1782492333.618,1782491848.448,1,1
1005,1782492333.618,1782491863.994,2,2
1006,1782492333.618,1782491864.824,1,1
1007,1782492333.618,1782491865.759,1,1
1008,1782492333.618,1782491874.332,1,0
1009,1782492333.618,1782491875.375,1,0
1010,1782492333.618,1782491876.413,1,0
1011,1782492333.968,1782491846.752,3,0
1012,1782492333.968,1782491848.619,3,1
1013,1782492333.968,1782491864.243,3,0
1014,1782492334.634,1782491847.418,3,1
1015,1782492334.634,1782491863.509,3,1
1016,1782492334.634,1782491864.243,3,0
1017,1782492335.506,1782491848.661,1,0
1018,1782492335.506,1782491849.706,3,3
1019,1782492335.506,1782491850.755,3,3
1020,1782492335.506,1782491862.229,2,2
1021,1782492335.702,1782491849.287,3,1
1022,1782492335.702,1782491850.824,3,1
1023,1782492335.702,1782491851.757,3,1
1024,1782492336.502,1782491849.287,3,1
1025,1782492336.502,1782491851.757,3,0
1026,1782492336.502,1782491852.759,3,1
1027,1782492337.439,1782491847.418,3,0
1028,1782492337.439,1782491852.759,3,0
1029,1782492337.439,1782491861.707,3,0
1030,1782492337.908,1782491809.950,1,0
1031,1782492337.908,1782491812.143,1,0
1032,1782492337.908,1782491813.293,1,0
1033,1782492337.908,1782491851.389,1,1
1034,1782492337.908,1782491852.535,1,1
1035,1782492337.908,1782491853.161,1,1
1036,1782492337.908,1782491860.444,1,1
1037,1782492337.908,1782491861.394,1,1
1038,1782492337.908,1782491862.229,1,1
1039,1782492338.108,1782491847.418,3,0
1040,1782492338.108,1782491851.757,3,0
1041,1782492338.108,1782491862.573,3,0
1042,1782492338.974,1782491849.287,3,0
1043,1782492338.974,1782491853.694,3,1
1044,1782492339.681,1782491854.096,3,2
1045,1782492339.681,1782491854.613,3,3
1046,1782492339.681,1782491857.727,3,3
1047,1782492340.310,1782491854.960,3,1
1048,1782492340.310,1782491856.762,3,0
1049,1782492340.310,1782491857.429,3,0
1050,1782492340.980,1782491854.960,3,0
1051,1782492340.980,1782491856.762,3,0
1052,1782492340.980,1782491858.096,3,0
1053,1782492341.239,1782491808.900,1,0
1054,1782492341.239,1782491809.118,1,0
1055,1782492341.239,1782491809.950,1,0
1056,1782492341.239,1782491854.514,1,1
1057,1782492341.239,1782491855.749,2,2
1058,1782492341.239,1782491857.831,2,2
1059,1782492341.239,1782491858.353,1,1
1060,1782492341.646,1782491855.629,3,1
1061,1782492342.978,1782491856.762,3,1
1062,1782492342.978,1782491857.429,3,1
1063,1782492342.978,1782491858.096,3,0
1064,1782492343.644,1782491857.429,3,1
1065,1782492343.644,1782491858.096,3,1
1066,1782492343.644,1782491858.765,3,0
1067,1782492343.727,1782491853.266,3,2
1068,1782492343.727,1782491854.096,3,2
1069,1782492343.727,1782491858.253,3,3
1070,1782492344.313,1782491858.096,3,0
1071,1782492344.313,1782491858.765,3,0
1072,1782492344.871,1782491809.950,1,0
1073,1782492344.871,1782491810.578,1,0
1074,1782492344.871,1782491812.143,1,0
1075,1782492344.871,1782491852.535,1,1
1076,1782492344.871,1782491853.161,1,1
1077,1782492344.871,1782491858.876,2,2
1078,1782492344.871,1782491859.398,1,1
1079,1782492344.871,1782491860.444,1,1
1080,1782492344.982,1782491851.757,3,0
1081,1782492344.982,1782491858.765,3,0
1082,1782492344.982,1782491859.434,3,0
1083,1782492346.250,1782491861.041,3,1
1084,1782492346.250,1782491861.707,3,1
1085,1782492346.330,1782491850.755,6,4
1086,1782492346.330,1782491860.344,3,3
1087,1782492346.330,1782491861.282,3,3
1088,1782492346.918,1782491847.418,3,0
1089,1782492346.918,1782491849.287,3,1
1090,1782492346.918,1782491861.041,3,1
1091,1782492347.850,1782491849.287,3,1
1092,1782492347.850,1782491862.573,3,1
1093,1782492347.850,1782491864.243,3,1
1094,1782492348.627,1782491813.293,1,0
1095,1782492348.627,1782491814.344,1,0
1096,1782492348.627,1782491815.080,1,0
1097,1782492348.627,1782491848.448,1,1
1098,1782492348.627,1782491849.502,1,1
1099,1782492348.627,1782491862.229,1,1
1100,1782492348.627,1782491863.056,2,2
1101,1782492348.627,1782491863.994,1,1
1102,1782492348.783,1782491847.418,3,1
1103,1782492348.783,1782491863.509,3,1
1104,1782492348.783,1782491864.243,3,1
1105,1782492349.719,1782491845.421,3,1
1106,1782492349.719,1782491864.243,3,1
1107,1782492349.719,1782492331.837,3,1
1108,1782492350.186,1782491846.452,3,3
1109,1782492350.186,1782491863.994,3,3
1110,1782492350.186,1782491864.824,3,3
1111,1782492351.051,1782491846.752,3,1
1112,1782492351.051,1782491865.972,3,1
1113,1782492351.051,1782492331.837,3,3
1114,1782492351.717,1782491846.086,3,0
1115,1782492352.168,1782491819.035,1,0
1116,1782492352.168,1782491819.977,1,0
1117,1782492352.168,1782491820.606,1,0
1118,1782492352.168,1782491836.885,1,1
1119,1782492352.168,1782491838.974,1,1
1120,1782492352.168,1782491843.027,1,1
1121,1782492352.168,1782491866.594,2,2
1122,1782492352.168,1782491867.322,1,1
1123,1782492353.116,1782491864.243,3,0
1124,1782492353.116,1782491866.908,3,0
1125,1782492353.116,1782492332.769,3,2
1126,1782492353.522,1782491867.743,3,2
1127,1782492353.522,1782491868.159,3,2
1128,1782492353.522,1782491868.676,1,1
1129,1782492353.522,1782491870.779,2,1
1130,1782492356.224,1782491840.227,1,1
1131,1782492356.224,1782491867.743,2,2
1132,1782492356.224,1782491870.779,1,1
1133,1782492356.224,1782491871.932,1,1
1134,1782492356.224,1782492321.510,1,0
1135,1782492356.224,1782492322.656,1,0
1136,1782492356.224,1782492324.010,1,0
1137,1782492356.224,1782492326.412,1,1
1138,1782492358.842,1782491840.952,1,1
1139,1782492358.842,1782491871.932,2,1
1140,1782492358.842,1782492326.511,3,2
1141,1782492358.842,1782492327.771,3,2
1142,1782492359.656,1782491874.566,3,1
1143,1782492360.934,1782491829.868,1,1
1144,1782492360.934,1782491830.808,1,1
1145,1782492360.934,1782491834.885,1,1
1146,1782492360.934,1782491874.332,2,2
1147,1782492360.934,1782492316.095,1,0
1148,1782492360.934,1782492318.185,1,0
1149,1782492360.934,1782492320.261,1,0
1150,1782492360.934,1782492324.010,1,1
1151,1782492360.992,1782491873.233,3,2
1152,1782492360.992,1782491873.898,3,1
1153,1782492361.659,1782491873.898,3,1
1154,1782492361.659,1782491874.566,3,1
1155,1782492361.659,1782491875.236,3,1
1156,1782492362.325,1782491874.566,3,2
1157,1782492362.992,1782491873.898,3,1
1158,1782492362.992,1782491874.566,3,1
1159,1782492363.225,1782491875.375,3,3
1160,1782492363.225,1782491876.413,3,3
1161,1782492363.225,1782492322.135,3,2
1162,1782492363.724,1782491874.566,3,1
1163,1782492364.393,1782491874.566,3,0
1164,1782492364.583,1782491824.979,1,1
1165,1782492364.583,1782491826.842,1,1
1166,1782492364.583,1782491828.614,1,1
1167,1782492364.583,1782491876.413,1,1
1168,1782492364.583,1782491877.563,1,1
1169,1782492364.583,1782491878.609,1,1
1170,1782492364.583,1782491885.689,1,0
1171,1782492364.583,1782491886.831,1,0
1172,1782492364.583,1782491887.764,1,0
1173,1782492366.991,1782491824.878,1,1
1174,1782492366.991,1782491877.563,2,2
1175,1782492366.991,1782491878.609,3,3
1176,1782492366.991,1782491879.865,3,2
1177,1782492368.528,1782492172.523,3,0
1178,1782492368.957,1782491817.678,1,0
1179,1782492368.957,1782491819.035,2,2
1180,1782492368.957,1782491819.977,2,2
1181,1782492368.957,1782491820.606,1,1
1182,1782492368.957,1782491887.764,1,0
1183,1782492368.957,1782492310.486,1,0
1184,1782492368.957,1782492311.631,1,0
1185,1782492371.030,1782491815.813,2,1
1186,1782492371.030,1782491816.949,3,2
1187,1782492371.030,1782491818.197,3,2
1188,1782492371.030,1782491819.244,1,1
1189,1782492372.178,1782491814.554,2,2
1190,1782492372.178,1782491816.324,2,1
1191,1782492372.178,1782491817.678,2,0
1192,1782492372.178,1782491887.764,1,0
1193,1782492372.178,1782492310.486,1,0
1194,1782492372.178,1782492311.631,1,0
1195,1782492374.460,1782491813.715,3,2
1196,1782492374.460,1782491814.763,3,2
1197,1782492374.460,1782491815.813,3,2
1198,1782492374.467,1782491991.457,3,0
1199,1782492376.123,1782491812.978,2,2
1200,1782492376.123,1782491813.505,2,1
1201,1782492376.123,1782491814.244,1,0
1202,1782492376.123,1782491814.763,1,1
1203,1782492376.123,1782491885.689,1,0
1204,1782492376.123,1782491886.831,1,0
1205,1782492376.123,1782491887.764,1,0
1206,1782492379.018,1782491809.215,3,2
1207,1782492379.018,1782491810.369,3,2
1208,1782492379.018,1782491811.517,3,2
1209,1782492380.884,1782491808.900,2,1
1210,1782492380.884,1782491809.118,2,2
1211,1782492380.884,1782491809.950,1,0
1212,1782492380.884,1782491810.578,1,1
1213,1782492380.884,1782491812.039,1,0
1214,1782492380.884,1782491884.443,1,0
1215,1782492380.884,1782491885.689,1,0
1216,1782492383.178,1782491804.294,3,2
1217,1782492383.178,1782491805.654,3,2
1218,1782492383.178,1782491807.017,3,2
1219,1782492385.267,1782491776.430,1,0
1220,1782492385.267,1782491803.037,2,2
1221,1782492385.267,1782491804.294,2,2
1222,1782492385.267,1782491805.654,2,2
1223,1782492385.267,1782491808.900,1,0
1224,1782492385.267,1782491809.118,1,0
1225,1782492388.303,1782491780.578,2,2
1226,1782492388.303,1782491782.646,1,0
1227,1782492388.303,1782491790.950,3,2
1228,1782492388.303,1782491793.038,3,2
1229,1782492392.713,1782491776.430,1,0
1230,1782492392.713,1782491778.508,1,0
1231,1782492392.713,1782491780.578,2,1
1232,1782492392.713,1782491782.646,1,1
1233,1782492392.713,1782491784.713,1,1
1234,1782492392.713,1782491797.199,1,1
1235,1782492392.713,1782491799.293,1,1
1236,1782492392.713,1782491801.365,1,1
1237,1782492396.667,1782491780.578,1,1
1238,1782492396.667,1782491782.646,1,0
1239,1782492396.667,1782491790.950,3,2
1240,1782492396.667,1782491793.038,3,2
1241,1782492396.667,1782491797.199,1,1
1242,1782492401.010,1782491776.430,1,0
1243,1782492401.010,1782491778.508,1,0
1244,1782492401.010,1782491780.578,1,0
1245,1782492401.010,1782491786.786,1,1
1246,1782492401.010,1782491788.864,1,1
1247,1782492401.010,1782491790.950,1,1
1248,1782492401.010,1782491795.112,1,1
1249,1782492401.010,1782491797.199,1,1
1250,1782492401.010,1782491799.293,1,1
1251,1782492402.218,1782492387.811,3,1
1252,1782492402.888,1782492388.611,3,1
1253,1782492403.556,1782492388.611,3,1
1254,1782492404.223,1782492388.611,3,1
1255,1782492404.223,1782492389.412,3,1
1256,1782492404.223,1782492390.217,3,1
1257,1782492404.889,1782492391.156,3,1
1258,1782492404.954,1782491780.578,2,1
1259,1782492404.954,1782491790.950,3,2
1260,1782492404.954,1782491793.038,3,2
1261,1782492404.954,1782491797.199,1,1
1262,1782492405.555,1782492390.217,3,2
1263,1782492405.555,1782492391.156,3,1
1264,1782492405.555,1782492391.954,3,2
1265,1782492406.222,1782492389.412,3,2
1266,1782492406.222,1782492391.156,3,2
1267,1782492406.889,1782492389.412,3,1
1268,1782492406.889,1782492391.156,3,1
1269,1782492406.889,1782492392.753,3,1
1270,1782492407.556,1782492390.217,3,1
1271,1782492407.556,1782492391.954,3,1
1272,1782492407.556,1782492392.753,3,1
1273,1782492408.222,1782492392.753,3,2
1274,1782492408.222,1782492393.554,3,1
1275,1782492408.222,1782492394.222,3,1
1276,1782492408.888,1782492392.753,3,1
1277,1782492408.888,1782492394.222,3,1
1278,1782492408.888,1782492395.555,3,1
1279,1782492409.323,1782491776.430,1,0
1280,1782492409.323,1782491778.508,1,0
1281,1782492409.323,1782491780.578,1,0
1282,1782492409.323,1782491790.950,1,1
1283,1782492409.323,1782491793.038,2,2
1284,1782492409.323,1782491795.112,2,2
1285,1782492409.323,1782491797.199,1,1
1286,1782492409.555,1782492391.156,3,1
1287,1782492409.555,1782492392.753,3,1
1288,1782492409.555,1782492396.221,3,1
1289,1782492410.289,1782492394.889,3,1
1290,1782492410.289,1782492395.555,3,1
1291,1782492410.289,1782492396.890,3,1
1292,1782492410.955,1782492392.753,3,1
1293,1782492410.955,1782492394.889,3,1
1294,1782492410.955,1782492396.221,3,1
