kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
22,1781016152.763065,2.5848,-1.2409,-0.19998,lidar,native_s2s,bnb,proximity,0.6878
23,1781016153.704155,2.8767,-1.2218,0.0421,lidar,native_s2s,bnb,proximity,0.6147
24,1781016154.855227,3.1284,-1.1993,0.06335,lidar,native_s2s,bnb,proximity,0.6556
25,1781016156.003337,3.3868,-1.1748,0.04877,lidar,native_s2s,bnb,proximity,0.5813
26,1781016157.044495,3.664,-1.1696,0.02044,lidar,native_s2s,bnb,proximity,0.5884
27,1781016157.570147,4.0143,-1.1093,0.02526,lidar,native_s2s,bnb,proximity,0.5699
28,1781016158.708389,4.2825,-1.0846,0.00987,lidar,native_s2s,bnb,proximity,0.5535
29,1781016160.581494,4.5877,-0.9902,0.14547,lidar,native_s2s,bnb,proximity,0.5144
30,1781016160.995402,4.5681,-0.8848,0.39218,lidar,native_s2s,bnb,proximity,0.4774
31,1781016161.617914,4.8408,-0.8851,0.33854,lidar,native_s2s,bnb,proximity,0.4972
32,1781016162.859713,4.9889,-0.7348,0.5507,lidar,native_s2s,bnb,proximity,0.804
33,1781016163.904884,5.1391,-0.548,0.78795,lidar,native_s2s,bnb,proximity,0.8153
34,1781016164.523715,5.181,-0.4071,1.02608,lidar,native_s2s,bnb,proximity,0.8346
35,1781016165.562966,5.2192,-0.176,1.2601,lidar,native_s2s,bnb,proximity,0.8057
36,1781016166.695269,5.1869,0.0597,1.47898,lidar,native_s2s,bnb,proximity,0.8274
37,1781016167.940697,5.1289,0.3181,1.55792,lidar,native_s2s,bnb,proximity,0.8525
38,1781016169.292189,5.132,0.5472,1.32397,lidar,native_s2s,bnb,proximity,0.8465
39,1781016170.123679,5.131,0.614,1.10781,lidar,native_s2s,bnb,proximity,0.8678
40,1781016171.366849,5.2032,0.7551,0.89544,lidar,native_s2s,bnb,proximity,0.8699
41,1781016172.1008,5.2605,0.8244,0.67808,lidar,native_s2s,bnb,proximity,0.8404
42,1781016173.134665,5.4016,0.9213,0.46519,lidar,native_s2s,bnb,proximity,0.8704
43,1781016174.175097,5.5395,0.9924,0.25318,lidar,native_s2s,bnb,proximity,0.864
44,1781016175.319163,5.8126,1.0046,0.11785,lidar,native_s2s,bnb,proximity,0.8867
45,1781016176.467579,6.0896,1.0013,0.03551,lidar,native_s2s,bnb,proximity,0.8166
46,1781016177.621123,6.344,0.996,0.02729,lidar,native_s2s,bnb,proximity,0.8423
47,1781016178.761105,6.5999,0.9699,0.00751,lidar,native_s2s,bnb,proximity,0.8198
48,1781016179.916937,6.84,0.9307,-0.21576,lidar,native_s2s,bnb,proximity,0.6837
49,1781016180.749476,7.0351,0.8427,-0.43004,lidar,native_s2s,bnb,proximity,0.8159
50,1781016181.169034,7.1081,0.7683,-0.65701,lidar,native_s2s,bnb,proximity,0.7894
51,1781016181.799247,7.1878,0.6425,-0.87163,lidar,native_s2s,bnb,proximity,0.8027
52,1781016182.419251,7.2302,0.5175,-1.11759,lidar,native_s2s,bnb,proximity,0.763
53,1781016183.457412,7.271,0.2844,-1.33001,lidar,native_s2s,bnb,proximity,0.7785
54,1781016184.394343,7.2795,0.0324,-1.54084,lidar,native_s2s,bnb,proximity,0.8474
55,1781016185.434147,7.2672,-0.2314,-1.62207,lidar,native_s2s,bnb,proximity,0.8441
56,1781016186.576342,7.2252,-0.4858,-1.83069,lidar,native_s2s,bnb,proximity,0.8029
57,1781016187.608339,7.1482,-0.7256,-1.93821,lidar,native_s2s,bnb,proximity,0.7105
58,1781016188.127318,7.0722,-0.8119,-2.18889,lidar,native_s2s,bnb,proximity,0.7976
59,1781016189.166433,6.8881,-1.0116,-2.42664,lidar,native_s2s,bnb,proximity,0.7764
60,1781016189.679089,6.7748,-1.0944,-2.64411,lidar,native_s2s,bnb,proximity,0.83
61,1781016190.717532,6.5503,-1.2417,-2.72087,lidar,native_s2s,bnb,proximity,0.7554
62,1781016191.645632,6.3341,-1.3755,-2.67451,lidar,native_s2s,bnb,proximity,0.7893
63,1781016192.271971,6.228,-1.4787,-2.46035,lidar,native_s2s,bnb,proximity,0.7756
64,1781016192.896505,6.1385,-1.6223,-2.24701,lidar,native_s2s,bnb,proximity,0.8246
65,1781016193.5146,6.0821,-1.7567,-2.01656,lidar,native_s2s,bnb,proximity,0.788
66,1781016194.444775,6.5456,-1.485,-1.80915,lidar,native_s2s,bnb,proximity,0.7978
67,1781016195.382969,6.5341,-1.7297,-1.58472,lidar,native_s2s,bnb,proximity,0.8084
68,1781016196.519994,6.5709,-1.9936,-1.42667,lidar,native_s2s,bnb,proximity,0.8879
69,1781016197.350565,6.5539,-2.178,-1.65039,lidar,native_s2s,bnb,proximity,0.8352
70,1781016197.868808,6.5209,-2.2556,-1.88216,lidar,native_s2s,bnb,proximity,0.7558
71,1781016198.6972,6.4265,-2.4452,-2.10205,lidar,native_s2s,bnb,proximity,0.9289
72,1781016199.640667,6.331,-2.5662,-2.32554,lidar,native_s2s,bnb,proximity,0.8845
73,1781016200.891414,6.1707,-2.6742,-2.54098,lidar,native_s2s,bnb,proximity,0.8191
74,1781016201.727775,6.0457,-2.6857,-2.75712,lidar,native_s2s,bnb,proximity,0.8914
75,1781016202.567184,5.906,-2.7297,-2.98537,lidar,native_s2s,bnb,proximity,0.7927
76,1781016203.299613,5.9005,-2.5323,2.99081,lidar,native_s2s,bnb,proximity,0.8183
77,1781016204.234157,5.6669,-2.4386,2.90757,lidar,native_s2s,bnb,proximity,0.8198
78,1781016205.173116,5.4341,-2.2924,2.81137,lidar,native_s2s,bnb,proximity,0.7204
79,1781016206.215653,5.2259,-2.131,2.58965,lidar,native_s2s,bnb,proximity,0.7126
80,1781016206.739269,5.142,-2.0218,2.35334,lidar,native_s2s,bnb,proximity,0.7955
81,1781016207.680929,5.0833,-2.1706,2.25012,lidar,native_s2s,bnb,proximity,0.7994
82,1781016208.105193,5.0426,-2.0714,2.02514,lidar,native_s2s,bnb,proximity,0.7899
83,1781016209.152191,4.9506,-1.8275,1.77608,lidar,native_s2s,bnb,proximity,0.8329
84,1781016210.195671,4.9114,-1.5737,1.61805,lidar,native_s2s,bnb,proximity,0.8626
85,1781016211.242622,4.9027,-1.313,1.5296,lidar,native_s2s,bnb,proximity,0.7854
86,1781016212.292142,4.9505,-1.1548,1.30251,lidar,native_s2s,bnb,proximity,0.7758
87,1781016213.235309,5.0177,-0.9693,1.06776,lidar,native_s2s,bnb,proximity,0.7812
88,1781016214.48502,5.1514,-0.7342,0.84965,lidar,native_s2s,bnb,proximity,0.7906
89,1781016215.739644,5.3146,-0.5409,0.68391,lidar,native_s2s,bnb,proximity,0.8695
90,1781016216.780771,5.5126,-0.378,0.50265,lidar,native_s2s,bnb,proximity,0.8328
91,1781016217.813323,5.7339,-0.3181,0.60706,lidar,native_s2s,bnb,proximity,0.902
92,1781016218.747971,5.9053,-0.1209,0.67075,lidar,native_s2s,bnb,proximity,0.7542
93,1781016219.684471,6.0686,0.0689,0.75592,lidar,native_s2s,bnb,proximity,0.825
94,1781016220.204694,6.1356,0.1935,0.97545,lidar,native_s2s,bnb,proximity,0.7976
95,1781016220.828247,6.185,0.366,1.21972,lidar,native_s2s,bnb,proximity,0.8312
96,1781016221.976614,6.1596,0.6046,1.36766,lidar,native_s2s,bnb,proximity,0.8995
97,1781016223.227117,6.1925,0.8663,1.36626,lidar,native_s2s,bnb,proximity,0.8787
98,1781016224.581392,6.2817,1.079,1.14757,lidar,native_s2s,bnb,proximity,0.8205
99,1781016225.20794,6.3279,1.1757,0.93518,lidar,native_s2s,bnb,proximity,0.8248
100,1781016225.936384,6.395,1.2732,0.72541,lidar,native_s2s,bnb,proximity,0.8477
101,1781016226.983853,6.518,1.3044,0.52385,lidar,native_s2s,bnb,proximity,0.8486
102,1781016227.708497,6.6571,1.261,0.3104,lidar,native_s2s,bnb,proximity,0.8525
103,1781016229.059021,6.9105,1.2362,0.10464,lidar,native_s2s,bnb,proximity,0.8048
104,1781016229.905068,7.0831,1.184,-0.10549,lidar,native_s2s,bnb,proximity,0.7694
105,1781016230.424985,7.1873,1.1313,-0.35711,lidar,native_s2s,bnb,proximity,0.86
106,1781016231.150945,7.2837,1.1349,-0.54633,lidar,native_s2s,bnb,proximity,0.8381
107,1781016231.673881,7.3718,1.041,-0.7627,lidar,native_s2s,bnb,proximity,0.7669
108,1781016232.19574,7.4294,0.9317,-0.99894,lidar,native_s2s,bnb,proximity,0.8331
109,1781016233.23619,7.5243,0.7207,-1.21231,lidar,native_s2s,bnb,proximity,0.8804
110,1781016234.180196,7.6013,0.4735,-1.33695,lidar,native_s2s,bnb,proximity,0.8319
111,1781016235.332955,7.6387,0.1904,-1.49649,lidar,native_s2s,bnb,proximity,0.8271
112,1781016236.067116,7.64,0.0348,-1.70668,lidar,native_s2s,bnb,proximity,0.8606
113,1781016237.221469,7.5987,-0.2202,-1.93156,lidar,native_s2s,bnb,proximity,0.7679
114,1781016237.640883,7.5555,-0.3152,-2.14251,lidar,native_s2s,bnb,proximity,0.7172
115,1781016238.583031,7.4288,-0.5309,-2.33698,lidar,native_s2s,bnb,proximity,0.7142
116,1781016239.0026,7.3055,-0.5282,-2.57834,lidar,native_s2s,bnb,proximity,0.6671
117,1781016240.148486,7.0811,-0.6794,-2.77323,lidar,native_s2s,bnb,proximity,0.6965
118,1781016241.192393,6.8655,-0.8098,-2.89364,lidar,native_s2s,bnb,proximity,0.7338
119,1781016242.334128,6.6293,-0.9453,-2.87648,lidar,native_s2s,bnb,proximity,0.8201
120,1781016243.272093,6.4026,-1.0524,-2.88961,lidar,native_s2s,bnb,proximity,0.7859
121,1781016244.207355,6.1671,-1.138,-2.99001,lidar,native_s2s,bnb,proximity,0.7765
122,1781016245.133552,5.9258,-1.2196,-3.06958,lidar,native_s2s,bnb,proximity,0.7362
123,1781016246.167726,5.6602,-1.2764,3.12785,lidar,native_s2s,bnb,proximity,0.8091
124,1781016247.104277,5.4127,-1.332,-3.09152,lidar,native_s2s,bnb,proximity,0.7908
125,1781016248.033819,5.154,-1.3918,-3.00086,lidar,native_s2s,bnb,proximity,0.7809
126,1781016248.976582,4.9121,-0.8978,-3.11031,lidar,native_s2s,bnb,proximity,0.7882
127,1781016249.910398,4.6645,-0.9584,-3.10934,lidar,native_s2s,bnb,proximity,0.802
128,1781016250.848293,4.3972,-1.0252,-3.11229,lidar,native_s2s,bnb,proximity,0.7316
129,1781016251.889693,4.1527,-1.0956,-3.02933,lidar,native_s2s,bnb,proximity,0.7996
130,1781016252.938347,3.9069,-1.1774,-3.03816,lidar,native_s2s,bnb,proximity,0.7553
131,1781016254.187495,3.7626,-0.91,-3.04941,lidar,native_s2s,bnb,proximity,0.8443
132,1781016255.329313,3.5086,-0.9067,-3.04809,lidar,native_s2s,bnb,proximity,0.8177
133,1781016256.37935,3.2543,-0.9239,-3.05457,lidar,native_s2s,bnb,proximity,0.8397
134,1781016257.527098,2.9809,-0.9107,3.07387,lidar,native_s2s,bnb,proximity,0.8833
135,1781016258.677184,2.7216,-0.8607,2.96138,lidar,native_s2s,bnb,proximity,0.8825
136,1781016259.924886,2.4139,-0.9624,2.87418,lidar,native_s2s,bnb,proximity,0.8824
137,1781016261.180561,2.1608,-0.8726,2.76698,lidar,native_s2s,bnb,proximity,0.8841
138,1781016262.542696,1.9145,-0.7514,2.67008,lidar,native_s2s,bnb,proximity,0.895
139,1781016263.694793,1.6884,-0.6201,2.56801,lidar,native_s2s,bnb,proximity,0.9075
140,1781016264.531996,1.5784,-0.5044,2.35384,lidar,native_s2s,bnb,proximity,0.8078
141,1781016265.88786,1.4116,-0.4391,2.09979,lidar,native_s2s,bnb,proximity,0.8456
142,1781016266.724641,1.3829,-0.2624,1.8794,lidar,native_s2s,bnb,proximity,0.8506
143,1781016267.869617,1.3476,-0.0251,1.66708,lidar,native_s2s,bnb,proximity,0.8796
144,1781016268.916942,1.3337,0.2265,1.57582,lidar,native_s2s,bnb,proximity,0.8548
145,1781016270.176578,1.3646,0.4789,1.4777,lidar,native_s2s,bnb,proximity,0.8864
146,1781016271.328854,1.301,0.2062,1.25026,lidar,native_s2s,bnb,proximity,0.864
147,1781016271.955469,1.2846,0.0911,1.01231,lidar,native_s2s,bnb,proximity,0.8661
148,1781016272.475663,1.2275,-0.0205,0.79945,lidar,native_s2s,bnb,proximity,0.7918
149,1781016272.996234,1.1539,-0.1055,0.57714,lidar,native_s2s,bnb,proximity,0.871
150,1781016273.51591,1.0673,-0.1784,0.33229,lidar,native_s2s,bnb,proximity,0.8356
151,1781016274.766876,0.7793,-0.285,0.175,lidar,native_s2s,bnb,proximity,0.8537
152,1781016275.80055,0.5053,-0.3509,0.06416,lidar,native_s2s,bnb,proximity,0.8312
153,1781016276.844701,0.2407,-0.3593,0.0413,lidar,native_s2s,bnb,proximity,0.825
154,1781016278.084469,-0.0331,-0.3595,0.01912,lidar,native_s2s,bnb,proximity,0.8707
155,1781016279.327853,-0.2899,-0.3981,-0.00268,lidar,native_s2s,bnb,proximity,0.8758
156,1781016281.405938,-0.2458,-0.434,0.01572,lidar,native_s2s,bnb,proximity,0.9275
157,1781016283.49105,-0.2103,-0.4419,0.01648,lidar,native_s2s,bnb,proximity,0.9617
158,1781016285.565507,-0.1858,-0.4521,0.01711,lidar,native_s2s,bnb,proximity,0.9654
