kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
115,1782491897.459718,7.3247,0.8532,-0.16956,lidar,native_s2s,pnp,proximity,0.9313
116,1782491899.332801,7.5821,0.7885,-0.12063,lidar,native_s2s,pnp,proximity,0.933
117,1782491900.598488,7.8539,0.7634,-0.07344,lidar,native_s2s,pnp,proximity,0.9062
118,1782491901.632276,8.1197,0.7452,-0.09631,lidar,native_s2s,pnp,proximity,0.8955
119,1782491902.6689,8.3913,0.7077,-0.11085,lidar,native_s2s,pnp,proximity,0.9277
120,1782491903.702789,8.6654,0.6745,-0.13323,lidar,native_s2s,pnp,proximity,0.929
121,1782491904.738058,8.9361,0.631,-0.15341,lidar,native_s2s,pnp,proximity,0.9157
122,1782491905.669648,9.1893,0.5794,-0.1737,lidar,native_s2s,pnp,proximity,0.9316
123,1782491906.496645,9.4362,0.5373,-0.19419,lidar,native_s2s,pnp,proximity,0.8825
124,1782491907.741037,9.6882,0.5103,-0.03657,lidar,native_s2s,pnp,proximity,0.8733
125,1782491908.87352,9.9419,0.4903,-0.06444,lidar,native_s2s,pnp,proximity,0.857
126,1782491910.941816,9.9955,0.452,-0.0765,lidar,native_s2s,pnp,proximity,0.9657
127,1782491913.015492,9.9598,0.4202,-0.07459,lidar,native_s2s,pnp,proximity,0.97
128,1782491915.092587,9.9314,0.4008,-0.07508,lidar,native_s2s,pnp,proximity,0.9829
129,1782491917.166482,9.9002,0.3755,-0.07606,lidar,native_s2s,pnp,proximity,0.9767
130,1782491919.236403,10.1397,0.3454,-0.10456,lidar,native_s2s,pnp,proximity,0.8576
131,1782491920.174763,10.4083,0.3165,-0.12214,lidar,native_s2s,pnp,proximity,0.757
132,1782491921.217019,10.6765,0.2792,-0.14284,lidar,native_s2s,pnp,proximity,0.7783
133,1782491923.295664,10.8671,0.233,-0.16344,lidar,native_s2s,pnp,proximity,0.9254
134,1782491925.273232,11.115,0.1918,-0.17939,lidar,native_s2s,pnp,proximity,0.8661
135,1782491926.42446,11.3779,0.1389,-0.20753,lidar,native_s2s,pnp,proximity,0.8538
136,1782491927.247711,11.53,0.0647,-0.42459,lidar,native_s2s,pnp,proximity,0.8737
137,1782491928.602997,11.7364,-0.0842,-0.62994,lidar,native_s2s,pnp,proximity,0.8401
138,1782491929.858164,11.8559,-0.2641,-0.86974,lidar,native_s2s,pnp,proximity,0.8135
139,1782491931.107505,11.9861,-0.487,-1.02534,lidar,native_s2s,pnp,proximity,0.8527
140,1782491932.26471,12.1001,-0.733,-1.13946,lidar,native_s2s,pnp,proximity,0.8147
141,1782491933.401519,12.2001,-0.982,-1.14734,lidar,native_s2s,pnp,proximity,0.8608
142,1782491934.444618,12.3219,-1.2214,-1.12793,lidar,native_s2s,pnp,proximity,0.8133
143,1782491935.58745,12.4395,-1.4623,-1.09766,lidar,native_s2s,pnp,proximity,0.9356
144,1782491936.724483,12.5367,-1.7111,-1.2393,lidar,native_s2s,pnp,proximity,0.8478
145,1782491937.865408,12.5875,-1.9757,-1.39799,lidar,native_s2s,pnp,proximity,0.8872
146,1782491938.591047,12.5748,-2.1286,-1.6363,lidar,native_s2s,pnp,proximity,0.8015
147,1782491939.214975,12.5417,-2.2282,-1.84789,lidar,native_s2s,pnp,proximity,0.8918
148,1782491940.36145,12.4553,-2.3681,-2.06682,lidar,native_s2s,pnp,proximity,0.934
149,1782491942.140157,12.3523,-2.4873,-2.28248,lidar,native_s2s,pnp,proximity,0.9383
150,1782491944.239644,12.2109,-2.6076,-2.4783,lidar,native_s2s,pnp,proximity,0.9438
151,1782491945.385961,12.0645,-2.6843,-2.69712,lidar,native_s2s,pnp,proximity,0.9151
152,1782491946.633455,11.9059,-2.6823,-2.92562,lidar,native_s2s,pnp,proximity,0.8777
