kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
76,1781020286.980609,10.7281,-0.0538,-0.87327,lidar,native_s2m,bnb,proximity,0.9086
77,1781020287.5009,10.6551,0.042,-0.62908,lidar,native_s2m,bnb,proximity,0.9167
78,1781020288.021624,10.57,0.1146,-0.37689,lidar,native_s2m,bnb,proximity,0.9073
79,1781020288.437388,10.4863,0.1529,-0.15905,lidar,native_s2m,bnb,proximity,0.924
80,1781020288.961496,10.3657,0.166,0.09467,lidar,native_s2m,bnb,proximity,0.9258
81,1781020291.033044,10.2561,0.1504,0.13672,lidar,native_s2m,bnb,proximity,0.9242
82,1781020291.858679,10.3732,0.2125,0.35406,lidar,native_s2m,bnb,proximity,0.9219
83,1781020292.586108,10.4795,0.2947,0.58637,lidar,native_s2m,bnb,proximity,0.9111
84,1781020293.837993,10.603,0.4584,0.80497,lidar,native_s2m,bnb,proximity,0.923
85,1781020294.977934,10.6976,0.6394,1.01787,lidar,native_s2m,bnb,proximity,0.9049
86,1781020295.807374,10.7,0.7625,1.24954,lidar,native_s2m,bnb,proximity,0.9029
87,1781020297.053416,10.7461,1.0084,1.39991,lidar,native_s2m,bnb,proximity,0.8844
88,1781020298.404007,10.7398,1.262,1.55209,lidar,native_s2m,bnb,proximity,0.8818
89,1781020299.646185,10.7249,1.5202,1.55548,lidar,native_s2m,bnb,proximity,0.8881
90,1781020301.727992,10.7293,1.4464,1.53836,lidar,native_s2m,bnb,proximity,0.9201
91,1781020302.764804,10.7311,1.1924,1.51435,lidar,native_s2m,bnb,proximity,0.9322
92,1781020303.703781,10.7316,0.9353,1.50904,lidar,native_s2m,bnb,proximity,0.9354
93,1781020304.548592,10.7461,0.6761,1.48235,lidar,native_s2m,bnb,proximity,0.8585
94,1781020304.962131,10.7496,0.5556,1.26583,lidar,native_s2m,bnb,proximity,0.8923
95,1781020305.480769,10.7155,0.4273,1.02024,lidar,native_s2m,bnb,proximity,0.9341
96,1781020306.416591,10.6457,0.2973,0.78385,lidar,native_s2m,bnb,proximity,0.9326
97,1781020307.037484,10.566,0.2031,0.55166,lidar,native_s2m,bnb,proximity,0.934
98,1781020309.10753,10.6505,0.2093,0.35993,lidar,native_s2m,bnb,proximity,0.9438
99,1781020311.193402,10.8912,0.2857,0.21493,lidar,native_s2m,bnb,proximity,0.9209
100,1781020312.958439,11.1597,0.3118,0.01924,lidar,native_s2m,bnb,proximity,0.9383
101,1781020314.418099,11.4257,0.32,-0.08957,lidar,native_s2m,bnb,proximity,0.9102
102,1781020315.559904,11.6775,0.3309,-0.04409,lidar,native_s2m,bnb,proximity,0.9078
103,1781020316.909052,11.9464,0.3369,-0.03508,lidar,native_s2m,bnb,proximity,0.8433
104,1781020318.041945,12.2033,0.3472,-0.05134,lidar,native_s2m,bnb,proximity,0.8431
105,1781020319.189967,12.4667,0.3563,-0.05539,lidar,native_s2m,bnb,proximity,0.8609
106,1781020320.427337,12.7378,0.3638,0.00656,lidar,native_s2m,bnb,proximity,0.8461
107,1781020321.465351,12.9897,0.3894,-0.0032,lidar,native_s2m,bnb,proximity,0.8591
108,1781020322.501884,13.2568,0.4058,-0.01504,lidar,native_s2m,bnb,proximity,0.8258
109,1781020323.640689,13.5258,0.4226,-0.02001,lidar,native_s2m,bnb,proximity,0.8458
110,1781020325.093978,13.7925,0.3986,-0.22187,lidar,native_s2m,bnb,proximity,0.8841
111,1781020326.23649,13.9852,0.3425,-0.4491,lidar,native_s2m,bnb,proximity,0.8863
112,1781020327.374536,14.2097,0.2323,-0.54883,lidar,native_s2m,bnb,proximity,0.8843
113,1781020328.728685,14.4163,0.0717,-0.71161,lidar,native_s2m,bnb,proximity,0.9009
114,1781020329.861186,14.6076,-0.0978,-0.80322,lidar,native_s2m,bnb,proximity,0.8878
115,1781020331.004705,14.8087,-0.2773,-0.81651,lidar,native_s2m,bnb,proximity,0.8923
116,1781020332.136438,15.0039,-0.4336,-0.70183,lidar,native_s2m,bnb,proximity,0.9015
117,1781020333.176413,15.2467,-0.5441,-0.52381,lidar,native_s2m,bnb,proximity,0.8739
118,1781020333.798107,15.3973,-0.5595,-0.27397,lidar,native_s2m,bnb,proximity,0.8679
119,1781020334.844749,15.6622,-0.5775,-0.10363,lidar,native_s2m,bnb,proximity,0.8508
120,1781020335.884118,15.9177,-0.5661,-0.01126,lidar,native_s2m,bnb,proximity,0.8904
121,1781020337.138578,16.1802,-0.5546,-0.02421,lidar,native_s2m,bnb,proximity,0.8685
122,1781020338.374729,16.4341,-0.541,-0.03092,lidar,native_s2m,bnb,proximity,0.8793
123,1781020339.632912,16.6846,-0.5322,-0.03984,lidar,native_s2m,bnb,proximity,0.9049
124,1781020340.875433,16.9488,-0.5303,-0.04611,lidar,native_s2m,bnb,proximity,0.8887
125,1781020342.016127,17.2113,-0.503,0.0094,lidar,native_s2m,bnb,proximity,0.8856
126,1781020343.154043,17.4609,-0.448,0.17037,lidar,native_s2m,bnb,proximity,0.8477
127,1781020344.29032,17.6971,-0.3544,0.36778,lidar,native_s2m,bnb,proximity,0.8725
128,1781020345.641429,17.9335,-0.2103,0.49262,lidar,native_s2m,bnb,proximity,0.8455
129,1781020346.37301,18.0158,-0.1114,0.72315,lidar,native_s2m,bnb,proximity,0.8466
130,1781020347.618933,18.1998,0.084,0.76116,lidar,native_s2m,bnb,proximity,0.8832
131,1781020348.441861,18.2922,0.2396,0.97922,lidar,native_s2m,bnb,proximity,0.8818
132,1781020349.169556,18.336,0.385,1.22252,lidar,native_s2m,bnb,proximity,0.8727
133,1781020350.526428,18.3604,0.6445,1.36568,lidar,native_s2m,bnb,proximity,0.9041
134,1781020352.081635,18.3912,0.9047,1.30797,lidar,native_s2m,bnb,proximity,0.8729
135,1781020353.540634,18.4529,1.0398,1.08463,lidar,native_s2m,bnb,proximity,0.8908
136,1781020355.099494,18.5806,1.2345,0.86852,lidar,native_s2m,bnb,proximity,0.8868
137,1781020356.140314,18.7257,1.3573,0.64169,lidar,native_s2m,bnb,proximity,0.9077
138,1781020357.290234,18.9065,1.4576,0.41904,lidar,native_s2m,bnb,proximity,0.8931
139,1781020358.320594,19.0884,1.5103,0.18765,lidar,native_s2m,bnb,proximity,0.903
140,1781020359.573692,19.3399,1.5498,0.04088,lidar,native_s2m,bnb,proximity,0.8977
141,1781020360.825391,19.6089,1.5709,0.02403,lidar,native_s2m,bnb,proximity,0.8823
142,1781020361.982372,19.872,1.593,0.01449,lidar,native_s2m,bnb,proximity,0.8462
143,1781020363.030284,20.0911,1.588,-0.19799,lidar,native_s2m,bnb,proximity,0.8239
144,1781020364.38357,20.3258,1.5007,-0.41229,lidar,native_s2m,bnb,proximity,0.8652
145,1781020365.001451,20.4402,1.4333,-0.67465,lidar,native_s2m,bnb,proximity,0.8541
146,1781020365.519197,20.5007,1.3556,-0.91788,lidar,native_s2m,bnb,proximity,0.8632
147,1781020366.036952,20.5395,1.2686,-1.14027,lidar,native_s2m,bnb,proximity,0.8734
148,1781020366.660906,20.5551,1.1799,-1.36894,lidar,native_s2m,bnb,proximity,0.8753
149,1781020367.378867,20.56,1.0629,-1.58241,lidar,native_s2m,bnb,proximity,0.8615
150,1781020368.725169,20.5733,0.8074,-1.55425,lidar,native_s2m,bnb,proximity,0.883
151,1781020369.984183,20.5611,0.6094,-1.76415,lidar,native_s2m,bnb,proximity,0.8984
152,1781020370.705765,20.5372,0.5373,-1.97878,lidar,native_s2m,bnb,proximity,0.8787
153,1781020372.058067,20.4047,0.2982,-2.15229,lidar,native_s2m,bnb,proximity,0.8714
154,1781020372.996428,20.2666,0.0879,-2.24629,lidar,native_s2m,bnb,proximity,0.8888
155,1781020374.249406,20.0851,-0.1047,-2.4182,lidar,native_s2m,bnb,proximity,0.9121
156,1781020375.496478,19.8967,-0.2733,-2.50966,lidar,native_s2m,bnb,proximity,0.9287
157,1781020376.632891,19.713,-0.4647,-2.34062,lidar,native_s2m,bnb,proximity,0.9322
158,1781020377.880477,19.5828,-0.6987,-2.14368,lidar,native_s2m,bnb,proximity,0.9351
159,1781020378.607489,19.562,-0.8365,-1.91314,lidar,native_s2m,bnb,proximity,0.87
160,1781020379.33406,19.5511,-0.9952,-1.6773,lidar,native_s2m,bnb,proximity,0.8857
161,1781020380.069021,19.5713,-1.1176,-1.45997,lidar,native_s2m,bnb,proximity,0.8894
162,1781020381.529648,19.591,-1.3616,-1.69207,lidar,native_s2m,bnb,proximity,0.8206
163,1781020382.253018,19.5565,-1.488,-1.90428,lidar,native_s2m,bnb,proximity,0.8901
164,1781020383.301025,19.4757,-1.6702,-2.11708,lidar,native_s2m,bnb,proximity,0.8496
165,1781020384.23011,19.4112,-1.7464,-2.34214,lidar,native_s2m,bnb,proximity,0.9028
166,1781020385.270248,19.2522,-1.8999,-2.56047,lidar,native_s2m,bnb,proximity,0.8665
167,1781020386.63072,19.0772,-1.9735,-2.79497,lidar,native_s2m,bnb,proximity,0.8912
168,1781020387.362075,18.9602,-1.9904,-3.02196,lidar,native_s2m,bnb,proximity,0.8785
169,1781020388.50787,18.7541,-1.9854,3.04309,lidar,native_s2m,bnb,proximity,0.8197
170,1781020389.76141,18.4843,-1.9599,2.93634,lidar,native_s2m,bnb,proximity,0.8869
171,1781020390.593367,18.3382,-1.9129,2.70769,lidar,native_s2m,bnb,proximity,0.8942
172,1781020391.947697,18.1687,-1.8049,2.47748,lidar,native_s2m,bnb,proximity,0.8675
173,1781020392.576093,18.1107,-1.7222,2.22899,lidar,native_s2m,bnb,proximity,0.8929
174,1781020393.208205,18.0563,-1.6213,2.01784,lidar,native_s2m,bnb,proximity,0.908
175,1781020394.248391,17.9668,-1.4022,1.79687,lidar,native_s2m,bnb,proximity,0.8839
176,1781020394.878897,17.9226,-1.2959,1.5641,lidar,native_s2m,bnb,proximity,0.9083
177,1781020396.334635,17.9436,-1.0465,1.37341,lidar,native_s2m,bnb,proximity,0.9072
178,1781020397.482985,18.0027,-0.8386,1.16168,lidar,native_s2m,bnb,proximity,0.9157
179,1781020398.936787,18.1225,-0.6048,1.03008,lidar,native_s2m,bnb,proximity,0.9265
180,1781020400.39118,18.2506,-0.3881,0.89223,lidar,native_s2m,bnb,proximity,0.9447
181,1781020401.846659,18.4156,-0.174,0.79958,lidar,native_s2m,bnb,proximity,0.9142
182,1781020402.992895,18.5953,0.0077,0.70173,lidar,native_s2m,bnb,proximity,0.909
183,1781020404.234811,18.8003,0.1892,0.69131,lidar,native_s2m,bnb,proximity,0.8971
184,1781020404.964036,18.8755,0.3182,0.92539,lidar,native_s2m,bnb,proximity,0.9355
185,1781020406.105844,18.9801,0.563,1.14949,lidar,native_s2m,bnb,proximity,0.928
186,1781020407.458501,19.031,0.8113,1.24242,lidar,native_s2m,bnb,proximity,0.9012
187,1781020409.009735,19.0979,1.0578,1.22374,lidar,native_s2m,bnb,proximity,0.9297
188,1781020410.880631,19.2076,1.2641,0.99339,lidar,native_s2m,bnb,proximity,0.9423
189,1781020411.711722,19.2846,1.347,0.78376,lidar,native_s2m,bnb,proximity,0.9301
190,1781020413.166474,19.4254,1.4518,0.56762,lidar,native_s2m,bnb,proximity,0.9369
191,1781020414.198505,19.6222,1.5361,0.34136,lidar,native_s2m,bnb,proximity,0.9453
192,1781020415.24612,19.815,1.5814,0.13031,lidar,native_s2m,bnb,proximity,0.9141
193,1781020416.599519,20.0226,1.5926,-0.08996,lidar,native_s2m,bnb,proximity,0.9131
194,1781020417.329572,20.1234,1.5648,-0.30105,lidar,native_s2m,bnb,proximity,0.8692
195,1781020418.064908,20.2271,1.5108,-0.5145,lidar,native_s2m,bnb,proximity,0.9267
196,1781020419.009058,20.4017,1.3985,-0.75821,lidar,native_s2m,bnb,proximity,0.9211
197,1781020419.528108,20.4562,1.3184,-0.99164,lidar,native_s2m,bnb,proximity,0.8939
198,1781020420.790262,20.5717,1.0779,-1.23822,lidar,native_s2m,bnb,proximity,0.9035
199,1781020421.52565,20.6075,0.914,-1.47328,lidar,native_s2m,bnb,proximity,0.9324
200,1781020422.664295,20.5924,0.7266,-1.68615,lidar,native_s2m,bnb,proximity,0.9098
201,1781020424.433185,20.5412,0.4912,-1.90284,lidar,native_s2m,bnb,proximity,0.9046
202,1781020425.15955,20.5074,0.4112,-2.12517,lidar,native_s2m,bnb,proximity,0.9406
203,1781020426.50824,20.3428,0.2046,-2.34247,lidar,native_s2m,bnb,proximity,0.9357
204,1781020427.341276,20.1924,0.0865,-2.58572,lidar,native_s2m,bnb,proximity,0.9447
205,1781020428.061797,20.0685,0.0248,-2.8031,lidar,native_s2m,bnb,proximity,0.9531
206,1781020429.509477,19.8231,-0.0716,-2.88158,lidar,native_s2m,bnb,proximity,0.949
207,1781020430.96499,19.5759,-0.1407,-2.95916,lidar,native_s2m,bnb,proximity,0.8889
208,1781020432.304422,19.3152,-0.1965,-3.07038,lidar,native_s2m,bnb,proximity,0.9231
209,1781020433.547853,19.0478,-0.21,3.1113,lidar,native_s2m,bnb,proximity,0.9295
210,1781020434.687959,18.7957,-0.2163,3.13632,lidar,native_s2m,bnb,proximity,0.926
211,1781020435.830895,18.5397,-0.2452,3.12665,lidar,native_s2m,bnb,proximity,0.9304
212,1781020436.866775,18.279,-0.2579,3.11817,lidar,native_s2m,bnb,proximity,0.9204
213,1781020437.910763,18.025,-0.2612,3.10658,lidar,native_s2m,bnb,proximity,0.9214
214,1781020439.151153,17.7513,-0.2653,3.09525,lidar,native_s2m,bnb,proximity,0.9261
215,1781020440.192101,17.4997,-0.2706,3.10757,lidar,native_s2m,bnb,proximity,0.8961
216,1781020441.345572,17.237,-0.2865,-3.13763,lidar,native_s2m,bnb,proximity,0.8766
217,1781020442.695014,16.9723,-0.3108,3.13468,lidar,native_s2m,bnb,proximity,0.8868
218,1781020443.947422,16.6988,-0.3308,3.12427,lidar,native_s2m,bnb,proximity,0.9112
219,1781020445.101626,16.4424,-0.3424,3.12016,lidar,native_s2m,bnb,proximity,0.8875
220,1781020446.252185,16.1684,-0.349,3.11382,lidar,native_s2m,bnb,proximity,0.9021
221,1781020447.401954,15.9053,-0.3689,3.10898,lidar,native_s2m,bnb,proximity,0.8893
222,1781020448.44765,15.6494,-0.3764,3.09523,lidar,native_s2m,bnb,proximity,0.9191
223,1781020449.70345,15.3978,-0.367,2.98924,lidar,native_s2m,bnb,proximity,0.9127
224,1781020451.35486,15.1371,-0.3156,2.84304,lidar,native_s2m,bnb,proximity,0.9344
225,1781020452.705587,14.8994,-0.2313,2.68347,lidar,native_s2m,bnb,proximity,0.9043
226,1781020454.356048,14.6887,-0.1159,2.52897,lidar,native_s2m,bnb,proximity,0.8969
227,1781020455.598473,14.4804,0.0455,2.43924,lidar,native_s2m,bnb,proximity,0.8915
228,1781020457.058148,14.2739,0.2162,2.33487,lidar,native_s2m,bnb,proximity,0.9064
229,1781020458.40012,14.0586,0.3489,2.53053,lidar,native_s2m,bnb,proximity,0.8615
230,1781020459.12418,13.9092,0.3999,2.74707,lidar,native_s2m,bnb,proximity,0.9129
231,1781020460.272878,13.683,0.4338,2.97838,lidar,native_s2m,bnb,proximity,0.9087
232,1781020461.719178,13.4106,0.4525,2.98633,lidar,native_s2m,bnb,proximity,0.894
233,1781020462.755322,13.161,0.4669,3.0557,lidar,native_s2m,bnb,proximity,0.879
234,1781020464.206292,12.9081,0.4453,-3.13692,lidar,native_s2m,bnb,proximity,0.8946
235,1781020465.560626,12.6495,0.4245,-3.12986,lidar,native_s2m,bnb,proximity,0.8685
236,1781020466.69285,12.3658,0.3917,-3.11656,lidar,native_s2m,bnb,proximity,0.8687
237,1781020467.836748,12.097,0.3724,-3.12577,lidar,native_s2m,bnb,proximity,0.8903
238,1781020469.178997,11.8352,0.3551,3.13212,lidar,native_s2m,bnb,proximity,0.8973
239,1781020470.322529,11.5788,0.3408,3.12904,lidar,native_s2m,bnb,proximity,0.9192
240,1781020471.468662,11.3271,0.3298,3.11561,lidar,native_s2m,bnb,proximity,0.9202
241,1781020472.297882,11.1707,0.3076,-2.94728,lidar,native_s2m,bnb,proximity,0.9183
242,1781020473.017512,11.0469,0.2257,-2.70535,lidar,native_s2m,bnb,proximity,0.9361
243,1781020473.743471,10.9601,0.1457,-2.49348,lidar,native_s2m,bnb,proximity,0.9163
244,1781020474.47257,10.8841,0.0239,-2.25925,lidar,native_s2m,bnb,proximity,0.8608
245,1781020475.098371,10.8322,-0.1114,-2.04222,lidar,native_s2m,bnb,proximity,0.9177
246,1781020475.724224,10.8273,-0.2389,-1.82321,lidar,native_s2m,bnb,proximity,0.9131
247,1781020477.086497,10.8206,-0.507,-1.6756,lidar,native_s2m,bnb,proximity,0.9265
248,1781020478.337372,10.8192,-0.7577,-1.60951,lidar,native_s2m,bnb,proximity,0.9393
249,1781020480.007592,10.8358,-1.0151,-1.63034,lidar,native_s2m,bnb,proximity,0.8976
250,1781020482.083192,10.8481,-1.0929,-1.52166,lidar,native_s2m,bnb,proximity,0.9327
251,1781020483.432042,10.8213,-0.8363,-1.42321,lidar,native_s2m,bnb,proximity,0.9446
252,1781020484.475247,10.7542,-0.5719,-1.3315,lidar,native_s2m,bnb,proximity,0.9313
253,1781020485.512765,10.6864,-0.3232,-1.11653,lidar,native_s2m,bnb,proximity,0.9304
254,1781020485.923764,10.6433,-0.2325,-0.90082,lidar,native_s2m,bnb,proximity,0.9187
255,1781020486.337384,10.5852,-0.1484,-0.68547,lidar,native_s2m,bnb,proximity,0.9174
256,1781020486.856701,10.5007,-0.0808,-0.45952,lidar,native_s2m,bnb,proximity,0.9156
257,1781020487.380096,10.4233,-0.0329,-0.22811,lidar,native_s2m,bnb,proximity,0.9022
258,1781020487.893106,10.3313,-0.009,-0.0015,lidar,native_s2m,bnb,proximity,0.9101
259,1781020488.412216,10.2309,-0.0083,0.21112,lidar,native_s2m,bnb,proximity,0.9057
260,1781020490.481116,10.2639,0.0298,0.39522,lidar,native_s2m,bnb,proximity,0.9392
261,1781020491.84087,10.468,0.1817,0.62607,lidar,native_s2m,bnb,proximity,0.935
262,1781020492.665779,10.5392,0.2898,0.8487,lidar,native_s2m,bnb,proximity,0.9301
263,1781020494.537869,10.6711,0.5254,1.08057,lidar,native_s2m,bnb,proximity,0.9128
264,1781020495.991636,10.771,0.7803,1.14408,lidar,native_s2m,bnb,proximity,0.9256
265,1781020496.825864,10.7938,0.9307,1.3813,lidar,native_s2m,bnb,proximity,0.9107
266,1781020498.377766,10.765,1.1824,1.58287,lidar,native_s2m,bnb,proximity,0.9077
267,1781020499.729695,10.7436,1.4383,1.57941,lidar,native_s2m,bnb,proximity,0.8761
268,1781020501.808864,10.7533,1.3277,1.57373,lidar,native_s2m,bnb,proximity,0.9071
269,1781020503.059956,10.7666,1.0498,1.5473,lidar,native_s2m,bnb,proximity,0.904
270,1781020503.897247,10.7828,0.8374,1.79473,lidar,native_s2m,bnb,proximity,0.8981
271,1781020504.524219,10.8318,0.6517,2.00412,lidar,native_s2m,bnb,proximity,0.9027
272,1781020505.361016,10.9336,0.4698,2.26114,lidar,native_s2m,bnb,proximity,0.9201
273,1781020505.887352,11.0051,0.3591,2.50709,lidar,native_s2m,bnb,proximity,0.9131
274,1781020506.40751,11.0893,0.3034,2.73076,lidar,native_s2m,bnb,proximity,0.9266
275,1781020506.934072,11.18,0.2594,2.94396,lidar,native_s2m,bnb,proximity,0.9353
276,1781020509.021402,10.9738,0.2674,3.07494,lidar,native_s2m,bnb,proximity,0.9321
277,1781020510.593177,10.7198,0.2459,-3.0875,lidar,native_s2m,bnb,proximity,0.9547
278,1781020511.941579,10.4573,0.2148,-3.10094,lidar,native_s2m,bnb,proximity,0.9418
279,1781020513.189572,10.1828,0.1871,-3.11349,lidar,native_s2m,bnb,proximity,0.9345
280,1781020514.641038,9.9233,0.162,-3.11455,lidar,native_s2m,bnb,proximity,0.9066
281,1781020516.405065,9.6628,0.126,-3.1297,lidar,native_s2m,bnb,proximity,0.9072
282,1781020518.070702,9.399,0.1027,-3.12963,lidar,native_s2m,bnb,proximity,0.8909
283,1781020519.528209,9.1317,0.0852,-3.12925,lidar,native_s2m,bnb,proximity,0.8589
284,1781020520.873363,8.8746,0.0602,-3.1295,lidar,native_s2m,bnb,proximity,0.8554
285,1781020522.218177,8.6182,0.0434,-3.13039,lidar,native_s2m,bnb,proximity,0.9235
