query,cand,accepted,rx,ry,rth
332,214,True,-0.1209,0.1459,-2.95883
332,212,True,0.4117,0.1736,-3.00391
336,210,True,-0.0625,0.0255,-3.11938
336,209,True,0.1886,0.0459,-3.13466
336,211,True,-0.3247,0.0111,-3.0989
340,206,True,-0.0845,0.107,2.8256
340,205,True,0.1709,0.1236,2.81063
340,207,True,-0.3511,0.0771,2.84356
344,194,True,-0.1329,0.1043,0.44868
344,198,True,0.0733,0.1084,0.79693
344,197,True,-0.176,0.0821,0.62006
348,198,True,0.0376,0.229,0.01687
348,194,True,-0.1255,0.2267,-0.33151
348,197,True,-0.1891,0.2023,-0.16012
352,202,True,-0.1463,0.1545,0.01812
352,203,True,-0.2558,0.1347,0.1539
352,201,True,-0.2494,0.1742,-0.1933
356,189,True,-0.0423,-0.0211,-0.91088
356,188,True,0.1034,0.0083,-0.6821
356,203,True,0.0332,-0.1016,-0.56079
360,184,True,0.0198,0.1441,0.02099
360,185,True,0.1755,0.1033,-0.23399
360,183,True,-0.1322,0.1474,0.26592
364,181,True,-0.0068,0.1486,-0.22679
364,180,True,-0.1723,0.1371,0.01586
364,175,True,-0.1048,0.2317,-0.36163
368,181,True,-0.0897,0.2253,-0.61143
368,182,True,0.2088,0.2021,-0.79148
368,180,True,-0.2711,0.1918,-0.36897
372,207,True,0.0221,-0.1528,-2.76784
372,339,True,-0.1653,0.1749,0.45412
372,338,True,0.1017,0.205,0.43103
376,189,True,-0.0653,-0.0287,2.37016
376,186,True,-0.0122,0.0835,3.02044
376,188,True,0.0825,-0.0067,2.59876
380,166,True,-0.1123,0.0129,-3.07677
380,165,True,0.1362,0.0351,-3.08682
380,167,True,-0.3664,-0.0295,-2.987
384,162,True,-0.1215,0.0014,3.11266
384,161,True,0.1342,0.0221,-3.09858
384,163,True,-0.3988,-0.024,3.1239
388,158,True,-0.0277,-0.2437,-2.67908
388,157,True,0.1927,-0.2476,-2.83061
388,159,True,-0.2558,-0.2737,-2.5497
392,126,True,0.0139,0.4077,-0.77334
392,127,True,-0.2491,0.3866,-0.79984
392,125,True,0.2825,0.4311,-0.74576
396,129,True,0.0356,0.2197,-0.14037
396,130,True,-0.1667,0.2202,0.09184
396,131,True,-0.2985,0.1622,0.31176
400,132,True,0.0741,0.104,-0.3481
400,133,True,-0.0807,0.107,-0.13179
400,131,True,0.2191,0.0642,-0.56273
404,133,True,0.063,0.0632,-0.85662
404,134,True,-0.0845,0.0638,-0.66487
404,132,True,0.2064,0.0301,-1.07296
408,144,True,-0.0401,-0.1429,0.5883
408,143,True,0.0562,-0.1669,0.36354
408,142,True,0.1704,-0.1796,0.1383
412,147,True,-0.0766,0.0787,0.26503
412,146,True,0.2001,0.0798,0.15052
412,148,True,-0.3425,0.0394,0.38302
416,123,True,-0.0064,-0.0862,2.74354
416,151,True,0.0162,0.2447,0.42497
416,122,True,0.2428,-0.1039,2.54834
420,120,True,-0.084,0.0587,2.79774
420,119,True,0.1016,0.059,2.58381
420,121,True,-0.3397,0.0127,2.98256
424,116,True,-0.1388,0.1121,-3.10872
424,115,True,0.137,0.1326,-3.1286
424,117,True,-0.2011,0.112,-3.10805
428,108,True,-0.0627,0.0863,-3.13876
428,109,True,-0.0948,0.0949,-3.13893
428,112,True,-0.0954,0.1087,-3.13846
432,104,True,0.0485,0.0647,-3.01254
432,103,True,0.3288,0.088,-3.02539
432,105,True,-0.239,0.0611,-3.02321
436,100,True,0.0411,0.0394,-3.13161
436,101,True,-0.2471,0.0193,-3.12708
