kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
186,1782485161.405035,17.2543,1.7892,1.38423,lidar,native_s2m,icp,proximity,0.8507
187,1782485161.8212,17.2261,1.9269,1.60442,lidar,native_s2m,icp,proximity,0.884
188,1782485163.488384,17.2559,1.6753,1.65767,lidar,native_s2m,icp,proximity,0.8849
189,1782485163.906436,17.2931,1.5097,1.38453,lidar,native_s2m,icp,proximity,0.8566
190,1782485164.529193,17.2294,1.2412,1.18529,lidar,native_s2m,icp,proximity,0.8879
191,1782485165.049698,17.164,0.9985,0.91306,lidar,native_s2m,icp,proximity,0.8892
192,1782485165.363118,17.0833,0.8784,0.6575,lidar,native_s2m,icp,proximity,0.8414
193,1782485165.680393,16.9458,0.7797,0.34538,lidar,native_s2m,icp,proximity,0.8641
194,1782485165.989396,16.843,0.7077,0.11667,lidar,native_s2m,icp,proximity,0.8617
195,1782485166.505671,16.59,0.6881,0.05057,lidar,native_s2m,icp,proximity,0.9234
196,1782485167.559363,16.769,0.6843,-0.22427,lidar,native_s2m,icp,proximity,0.9286
197,1782485167.973882,16.8454,0.6483,-0.45723,lidar,native_s2m,icp,proximity,0.9146
198,1782485168.391802,16.9206,0.5711,-0.738,lidar,native_s2m,icp,proximity,0.9096
199,1782485169.123798,17.0905,0.3863,-0.92182,lidar,native_s2m,icp,proximity,0.9119
200,1782485169.848062,17.2432,0.1416,-1.0929,lidar,native_s2m,icp,proximity,0.9034
201,1782485170.474132,17.3584,-0.0868,-1.19212,lidar,native_s2m,icp,proximity,0.8802
202,1782485171.209901,17.44,-0.3392,-1.44341,lidar,native_s2m,icp,proximity,0.8897
203,1782485171.942522,17.4615,-0.598,-1.56019,lidar,native_s2m,icp,proximity,0.9108
204,1782485173.503243,17.4711,-0.3256,-1.65205,lidar,native_s2m,icp,proximity,0.9226
205,1782485174.133469,17.4542,-0.0691,-1.45032,lidar,native_s2m,icp,proximity,0.9246
206,1782485174.86253,17.5894,0.1878,-1.19818,lidar,native_s2m,icp,proximity,0.8676
207,1782485175.382258,17.447,0.4324,-1.07131,lidar,native_s2m,icp,proximity,0.9221
208,1782485175.797185,17.3699,0.594,-0.77623,lidar,native_s2m,icp,proximity,0.8776
209,1782485176.11374,17.2663,0.6891,-0.47175,lidar,native_s2m,icp,proximity,0.9449
210,1782485176.740731,17.0183,0.7876,-0.31806,lidar,native_s2m,icp,proximity,0.9419
211,1782485178.095872,17.1272,0.7482,-0.11941,lidar,native_s2m,icp,proximity,0.9302
212,1782485178.923069,17.4016,0.7564,0.03427,lidar,native_s2m,icp,proximity,0.9248
213,1782485179.757792,17.6826,0.7852,0.03585,lidar,native_s2m,icp,proximity,0.9197
214,1782485180.49234,17.9348,0.7792,-0.1594,lidar,native_s2m,icp,proximity,0.9163
215,1782485181.214361,18.2132,0.7789,-0.07405,lidar,native_s2m,icp,proximity,0.8993
216,1782485181.947901,18.499,0.7556,-0.10759,lidar,native_s2m,icp,proximity,0.8392
217,1782485182.565338,18.7573,0.7492,-0.02985,lidar,native_s2m,icp,proximity,0.7351
218,1782485183.194994,19.0071,0.7839,0.0233,lidar,native_s2m,icp,proximity,0.8076
219,1782485183.817879,19.2668,0.8096,0.0177,lidar,native_s2m,icp,proximity,0.808
220,1782485184.450756,19.5227,0.8263,0.00098,lidar,native_s2m,icp,proximity,0.8351
221,1782485185.058996,19.8036,0.8491,-0.01181,lidar,native_s2m,icp,proximity,0.8089
222,1782485185.684972,20.0657,0.8492,-0.02989,lidar,native_s2m,icp,proximity,0.7905
223,1782485186.308505,20.3334,0.8624,-0.03909,lidar,native_s2m,icp,proximity,0.8208
224,1782485187.774034,20.5915,0.8451,-0.19132,lidar,native_s2m,icp,proximity,0.8492
225,1782485188.392758,20.7299,0.7977,-0.40208,lidar,native_s2m,icp,proximity,0.8697
226,1782485188.923085,20.8465,0.7219,-0.62781,lidar,native_s2m,icp,proximity,0.8592
227,1782485189.648107,21.006,0.5696,-0.84225,lidar,native_s2m,icp,proximity,0.8547
228,1782485190.175637,21.1185,0.4114,-1.0665,lidar,native_s2m,icp,proximity,0.8549
229,1782485190.796191,21.3073,0.2387,-0.8233,lidar,native_s2m,icp,proximity,0.8645
230,1782485191.523681,21.539,0.0591,-0.66921,lidar,native_s2m,icp,proximity,0.8553
231,1782485191.942474,21.7125,0.0154,-0.4103,lidar,native_s2m,icp,proximity,0.8184
232,1782485192.585131,21.9649,-0.0491,-0.27481,lidar,native_s2m,icp,proximity,0.8568
233,1782485193.204516,22.2361,-0.1137,-0.29465,lidar,native_s2m,icp,proximity,0.8361
234,1782485193.831905,22.5378,-0.1575,-0.27231,lidar,native_s2m,icp,proximity,0.7578
235,1782485194.556274,22.8085,-0.1842,-0.12224,lidar,native_s2m,icp,proximity,0.8733
236,1782485195.177215,23.0593,-0.1887,-0.11559,lidar,native_s2m,icp,proximity,0.8541
237,1782485195.904683,23.3206,-0.15,0.03874,lidar,native_s2m,icp,proximity,0.8712
238,1782485196.634623,23.5982,-0.084,0.21493,lidar,native_s2m,icp,proximity,0.8205
239,1782485197.26312,23.8486,0.0162,0.34325,lidar,native_s2m,icp,proximity,0.8294
240,1782485197.672743,23.9842,0.1209,0.61323,lidar,native_s2m,icp,proximity,0.8319
241,1782485198.091245,24.0779,0.2456,0.88089,lidar,native_s2m,icp,proximity,0.8202
242,1782485198.837342,24.2137,0.4951,0.99287,lidar,native_s2m,icp,proximity,0.8437
243,1782485199.248355,24.2522,0.6548,1.2252,lidar,native_s2m,icp,proximity,0.8453
244,1782485200.077823,24.2978,0.9277,1.35545,lidar,native_s2m,icp,proximity,0.8316
245,1782485200.912414,24.3734,1.2018,1.15129,lidar,native_s2m,icp,proximity,0.8697
246,1782485201.644244,24.5009,1.4227,0.89867,lidar,native_s2m,icp,proximity,0.8828
247,1782485202.475137,24.6889,1.6114,0.66832,lidar,native_s2m,icp,proximity,0.8332
248,1782485202.999317,24.8168,1.684,0.43798,lidar,native_s2m,icp,proximity,0.8518
249,1782485203.722219,25.0264,1.7572,0.20517,lidar,native_s2m,icp,proximity,0.8392
250,1782485204.448109,25.284,1.7841,0.01388,lidar,native_s2m,icp,proximity,0.8845
251,1782485205.075307,25.5426,1.7957,-0.01321,lidar,native_s2m,icp,proximity,0.8555
252,1782485205.69502,25.8012,1.8093,-0.02853,lidar,native_s2m,icp,proximity,0.848
253,1782485206.318151,26.061,1.834,0.0095,lidar,native_s2m,icp,proximity,0.8403
254,1782485207.039674,26.3554,1.8557,-0.00583,lidar,native_s2m,icp,proximity,0.8518
255,1782485207.45471,26.51,1.8171,-0.23321,lidar,native_s2m,icp,proximity,0.8152
256,1782485207.774157,26.6033,1.7795,-0.472,lidar,native_s2m,icp,proximity,0.8478
257,1782485208.181571,26.6973,1.7036,-0.69597,lidar,native_s2m,icp,proximity,0.8329
258,1782485208.902516,26.8994,1.5326,-0.83329,lidar,native_s2m,icp,proximity,0.8377
259,1782485209.326892,26.993,1.3966,-1.07594,lidar,native_s2m,icp,proximity,0.8843
260,1782485209.946709,27.1215,1.1723,-1.25684,lidar,native_s2m,icp,proximity,0.8035
261,1782485210.574205,27.1678,0.9182,-1.44171,lidar,native_s2m,icp,proximity,0.8876
262,1782485211.303005,27.1957,0.6399,-1.57022,lidar,native_s2m,icp,proximity,0.8995
263,1782485211.930133,27.1848,0.4174,-1.78522,lidar,native_s2m,icp,proximity,0.7763
264,1782485212.248561,27.1367,0.315,-2.01236,lidar,native_s2m,icp,proximity,0.8287
265,1782485212.868747,27.0276,0.1239,-2.27677,lidar,native_s2m,icp,proximity,0.8636
266,1782485213.284944,26.9269,0.0474,-2.54201,lidar,native_s2m,icp,proximity,0.8748
267,1782485213.706643,26.8148,0.0063,-2.81352,lidar,native_s2m,icp,proximity,0.8865
268,1782485214.530793,26.5432,-0.0906,-2.97702,lidar,native_s2m,icp,proximity,0.8761
269,1782485214.943606,26.3896,-0.1528,-2.75326,lidar,native_s2m,icp,proximity,0.883
270,1782485215.678171,26.1438,-0.3106,-2.60059,lidar,native_s2m,icp,proximity,0.8722
271,1782485216.297596,25.9654,-0.5246,-2.32644,lidar,native_s2m,icp,proximity,0.842
272,1782485216.610047,25.9189,-0.6265,-2.11507,lidar,native_s2m,icp,proximity,0.874
273,1782485217.027922,25.8896,-0.7633,-1.85614,lidar,native_s2m,icp,proximity,0.8459
274,1782485217.762843,25.8932,-1.0193,-1.65335,lidar,native_s2m,icp,proximity,0.8877
275,1782485218.504294,25.8613,-1.2679,-1.8916,lidar,native_s2m,icp,proximity,0.7855
276,1782485218.813584,25.8084,-1.3596,-2.13857,lidar,native_s2m,icp,proximity,0.8612
277,1782485219.232628,25.7239,-1.4585,-2.34993,lidar,native_s2m,icp,proximity,0.879
278,1782485219.548319,25.6325,-1.4918,-2.60935,lidar,native_s2m,icp,proximity,0.7794
279,1782485219.862942,25.5571,-1.5261,-2.8486,lidar,native_s2m,icp,proximity,0.8485
280,1782485220.376022,25.3834,-1.5614,-3.06598,lidar,native_s2m,icp,proximity,0.8498
281,1782485221.001625,25.155,-1.5526,2.97001,lidar,native_s2m,icp,proximity,0.8942
282,1782485221.630985,24.9046,-1.5026,2.86379,lidar,native_s2m,icp,proximity,0.8976
283,1782485222.149184,24.7203,-1.4374,2.59391,lidar,native_s2m,icp,proximity,0.8824
284,1782485222.462516,24.6436,-1.3574,2.30536,lidar,native_s2m,icp,proximity,0.8243
285,1782485222.778651,24.5937,-1.2547,2.01859,lidar,native_s2m,icp,proximity,0.8727
286,1782485223.498368,24.4799,-0.974,1.76124,lidar,native_s2m,icp,proximity,0.8557
