kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
64,1782485079.707613,1.6599,-2.8589,2.73105,lidar,native_s2m,bnb,proximity,0.8885
65,1782485080.019817,1.7916,-2.9125,3.03246,lidar,native_s2m,bnb,proximity,0.8892
66,1782485080.638137,2.0708,-2.9067,-3.06802,lidar,native_s2m,bnb,proximity,0.906
67,1782485081.16277,2.32,-2.8752,3.0275,lidar,native_s2m,bnb,proximity,0.9222
68,1782485081.680796,2.5862,-2.8793,3.02984,lidar,native_s2m,bnb,proximity,0.8922
69,1782485082.295064,2.8681,-2.8964,3.0158,lidar,native_s2m,bnb,proximity,0.9251
70,1782485082.816509,3.1383,-2.9137,3.06282,lidar,native_s2m,bnb,proximity,0.9106
71,1782485083.338942,3.3911,-2.8858,-3.10652,lidar,native_s2m,bnb,proximity,0.9173
72,1782485083.956493,3.6821,-2.848,-3.02092,lidar,native_s2m,bnb,proximity,0.9131
73,1782485084.581718,3.9648,-2.7905,-2.93346,lidar,native_s2m,bnb,proximity,0.9141
74,1782485085.105961,4.2134,-2.7254,-2.8607,lidar,native_s2m,bnb,proximity,0.916
75,1782485087.19949,4.3008,-2.6536,-3.08627,lidar,native_s2m,bnb,proximity,0.9173
76,1782485087.718504,4.195,-2.6328,2.98599,lidar,native_s2m,bnb,proximity,0.9292
77,1782485088.237872,4.0838,-2.5914,2.75621,lidar,native_s2m,bnb,proximity,0.9095
78,1782485088.651787,4.0098,-2.5352,2.53916,lidar,native_s2m,bnb,proximity,0.8762
79,1782485088.962519,3.9535,-2.4937,2.32822,lidar,native_s2m,bnb,proximity,0.9026
80,1782485089.274346,3.9085,-2.4269,2.10598,lidar,native_s2m,bnb,proximity,0.8971
81,1782485089.587033,3.8873,-2.3359,1.8907,lidar,native_s2m,bnb,proximity,0.9076
82,1782485090.002726,3.8788,-2.2222,1.61109,lidar,native_s2m,bnb,proximity,0.9107
83,1782485090.416715,3.9015,-2.1052,1.3601,lidar,native_s2m,bnb,proximity,0.9012
84,1782485090.831456,3.9526,-2.0028,1.10302,lidar,native_s2m,bnb,proximity,0.9217
85,1782485091.55571,4.0696,-1.7802,0.96811,lidar,native_s2m,bnb,proximity,0.9164
