kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
67,1782485081.16277,2.421,-2.8218,3.06312,lidar,native_s2m,pnp,proximity,0.9222
68,1782485081.680796,2.6871,-2.8163,3.06546,lidar,native_s2m,pnp,proximity,0.8922
69,1782485082.295064,2.9694,-2.8234,3.05142,lidar,native_s2m,pnp,proximity,0.9251
70,1782485082.816509,3.2401,-2.8311,3.09844,lidar,native_s2m,pnp,proximity,0.9106
71,1782485083.338942,3.4899,-2.818,-3.08466,lidar,native_s2m,pnp,proximity,0.9173
72,1782485083.956493,3.78,-2.7739,-2.99906,lidar,native_s2m,pnp,proximity,0.9131
73,1782485084.581718,4.0613,-2.7102,-2.9116,lidar,native_s2m,pnp,proximity,0.9141
74,1782485085.105961,4.3085,-2.6397,-2.83884,lidar,native_s2m,pnp,proximity,0.916
75,1782485087.19949,4.3942,-2.566,-3.06441,lidar,native_s2m,pnp,proximity,0.9173
76,1782485087.718504,4.2874,-2.5563,3.00677,lidar,native_s2m,pnp,proximity,0.9292
77,1782485088.237872,4.1754,-2.5172,2.77699,lidar,native_s2m,pnp,proximity,0.9095
78,1782485088.651787,4.1003,-2.4626,2.55994,lidar,native_s2m,pnp,proximity,0.8762
79,1782485088.962519,4.0431,-2.4222,2.34901,lidar,native_s2m,pnp,proximity,0.9026
80,1782485089.274346,3.9967,-2.3563,2.12677,lidar,native_s2m,pnp,proximity,0.8971
81,1782485089.587033,3.9729,-2.2713,1.9067,lidar,native_s2m,pnp,proximity,0.9076
82,1782485090.002726,3.9626,-2.1578,1.62708,lidar,native_s2m,pnp,proximity,0.9107
83,1782485090.416715,3.9835,-2.0405,1.37609,lidar,native_s2m,pnp,proximity,0.9012
84,1782485090.831456,4.0329,-1.9373,1.11902,lidar,native_s2m,pnp,proximity,0.9217
85,1782485091.55571,4.1464,-1.7129,0.98411,lidar,native_s2m,pnp,proximity,0.9164
86,1782485092.188122,4.2426,-1.4515,1.22563,lidar,native_s2m,pnp,proximity,0.9194
87,1782485092.495921,4.2508,-1.3234,1.43772,lidar,native_s2m,pnp,proximity,0.9169
88,1782485092.914992,4.219,-1.1668,1.69241,lidar,native_s2m,pnp,proximity,0.9078
89,1782485093.651133,4.1383,-0.9122,1.69488,lidar,native_s2m,pnp,proximity,0.865
90,1782485094.277225,4.1011,-0.6391,1.55313,lidar,native_s2m,pnp,proximity,0.9278
91,1782485094.695624,4.1527,-0.4842,1.32595,lidar,native_s2m,pnp,proximity,0.8699
92,1782485095.009222,4.196,-0.3706,1.04997,lidar,native_s2m,pnp,proximity,0.9284
93,1782485095.729463,4.3332,-0.1276,0.91549,lidar,native_s2m,pnp,proximity,0.9174
94,1782485096.251918,4.4798,0.017,0.70562,lidar,native_s2m,pnp,proximity,0.9231
95,1782485096.992425,4.6984,0.1907,0.58814,lidar,native_s2m,pnp,proximity,0.8771
96,1782485097.618242,4.8977,0.2919,0.37127,lidar,native_s2m,pnp,proximity,0.9099
97,1782485098.243435,5.1387,0.3697,0.22024,lidar,native_s2m,pnp,proximity,0.8905
98,1782485098.770599,5.3268,0.4754,0.4649,lidar,native_s2m,pnp,proximity,0.7885
99,1782485099.08157,5.4241,0.5734,0.6744,lidar,native_s2m,pnp,proximity,0.7986
100,1782485099.498825,5.5083,0.7107,0.94097,lidar,native_s2m,pnp,proximity,0.8287
101,1782485099.912531,5.5563,0.8607,1.2096,lidar,native_s2m,pnp,proximity,0.8693
102,1782485101.168664,5.5718,1.0633,1.4235,lidar,native_s2m,pnp,proximity,0.8716
103,1782485102.426672,5.5543,0.9122,1.65807,lidar,native_s2m,pnp,proximity,0.9024
104,1782485102.949507,5.5959,0.7111,1.39837,lidar,native_s2m,pnp,proximity,0.8196
105,1782485103.257081,5.5937,0.5977,1.17976,lidar,native_s2m,pnp,proximity,0.8333
106,1782485103.570121,5.561,0.4778,0.95189,lidar,native_s2m,pnp,proximity,0.8522
107,1782485103.880879,5.4991,0.3686,0.71508,lidar,native_s2m,pnp,proximity,0.8972
108,1782485105.942028,5.6885,0.4855,0.47531,lidar,native_s2m,pnp,proximity,0.8824
109,1782485106.66832,5.933,0.5929,0.30627,lidar,native_s2m,pnp,proximity,0.8786
110,1782485107.302111,6.1699,0.6336,0.04324,lidar,native_s2m,pnp,proximity,0.799
111,1782485107.933465,6.4317,0.6403,-0.08713,lidar,native_s2m,pnp,proximity,0.8359
112,1782485108.668967,6.7208,0.6109,-0.20505,lidar,native_s2m,pnp,proximity,0.8576
113,1782485109.412709,7.0032,0.5435,-0.32191,lidar,native_s2m,pnp,proximity,0.8646
114,1782485110.14073,7.2935,0.524,-0.1572,lidar,native_s2m,pnp,proximity,0.8272
115,1782485110.764854,7.5501,0.5042,-0.13221,lidar,native_s2m,pnp,proximity,0.8494
116,1782485111.392166,7.8236,0.5112,-0.02044,lidar,native_s2m,pnp,proximity,0.8411
117,1782485112.019854,8.0942,0.558,0.14553,lidar,native_s2m,pnp,proximity,0.8281
118,1782485114.115354,8.2538,0.6108,0.19739,lidar,native_s2m,pnp,proximity,0.905
119,1782485116.209956,8.2519,0.61,0.19557,lidar,native_s2m,pnp,proximity,0.9318
120,1782485118.30876,8.249,0.6095,0.19289,lidar,native_s2m,pnp,proximity,0.9241
121,1782485120.402103,8.2589,0.6094,0.19657,lidar,native_s2m,pnp,proximity,0.9091
122,1782485122.495805,8.251,0.6113,0.19381,lidar,native_s2m,pnp,proximity,0.9297
123,1782485124.590786,8.1959,0.5973,0.19111,lidar,native_s2m,pnp,proximity,0.93
124,1782485126.164345,8.4616,0.6503,0.08954,lidar,native_s2m,pnp,proximity,0.8677
125,1782485126.898254,8.7503,0.6674,-0.03075,lidar,native_s2m,pnp,proximity,0.8314
126,1782485127.52859,9.0113,0.6706,-0.05896,lidar,native_s2m,pnp,proximity,0.8237
127,1782485128.156784,9.2838,0.6746,-0.05717,lidar,native_s2m,pnp,proximity,0.8278
128,1782485128.681628,9.5456,0.6792,-0.03605,lidar,native_s2m,pnp,proximity,0.8341
129,1782485129.306818,9.8156,0.7148,0.0543,lidar,native_s2m,pnp,proximity,0.8123
130,1782485129.937234,10.1044,0.7306,-0.01193,lidar,native_s2m,pnp,proximity,0.8118
131,1782485130.555252,10.3952,0.7407,-0.04716,lidar,native_s2m,pnp,proximity,0.7946
132,1782485131.182077,10.6779,0.7441,-0.04133,lidar,native_s2m,pnp,proximity,0.7987
133,1782485131.696657,10.9354,0.7646,-0.0483,lidar,native_s2m,pnp,proximity,0.8076
134,1782485132.319929,11.228,0.7585,-0.05122,lidar,native_s2m,pnp,proximity,0.7968
135,1782485132.944563,11.5206,0.7738,-0.06946,lidar,native_s2m,pnp,proximity,0.8187
136,1782485133.563792,11.7766,0.7285,-0.29043,lidar,native_s2m,pnp,proximity,0.7852
137,1782485134.190995,12.0093,0.6369,-0.50265,lidar,native_s2m,pnp,proximity,0.8595
138,1782485134.807526,12.2302,0.5107,-0.6399,lidar,native_s2m,pnp,proximity,0.8286
139,1782485135.540318,12.4733,0.3564,-0.75117,lidar,native_s2m,pnp,proximity,0.7885
140,1782485135.96095,12.5585,0.2286,-0.97566,lidar,native_s2m,pnp,proximity,0.8487
141,1782485136.692849,12.7178,-0.0032,-1.08958,lidar,native_s2m,pnp,proximity,0.8831
142,1782485137.428837,12.8426,-0.265,-1.26089,lidar,native_s2m,pnp,proximity,0.8822
143,1782485138.052866,12.8844,-0.4943,-1.48955,lidar,native_s2m,pnp,proximity,0.8622
144,1782485138.678478,12.905,-0.7572,-1.61482,lidar,native_s2m,pnp,proximity,0.9027
145,1782485139.308846,12.8885,-1.0109,-1.74949,lidar,native_s2m,pnp,proximity,0.8874
146,1782485139.942576,12.881,-1.2933,-1.64509,lidar,native_s2m,pnp,proximity,0.8514
147,1782485140.672533,12.9062,-1.5737,-1.50222,lidar,native_s2m,pnp,proximity,0.9031
148,1782485141.0854,12.9684,-1.7131,-1.25693,lidar,native_s2m,pnp,proximity,0.8908
149,1782485141.50375,13.0652,-1.8246,-1.00676,lidar,native_s2m,pnp,proximity,0.828
150,1782485141.926621,13.2018,-1.9288,-0.74236,lidar,native_s2m,pnp,proximity,0.8054
151,1782485142.231937,13.3313,-1.9822,-0.51816,lidar,native_s2m,pnp,proximity,0.9029
152,1782485142.545482,13.4652,-2.0143,-0.29374,lidar,native_s2m,pnp,proximity,0.8507
153,1782485142.857592,13.5861,-2.0097,-0.08004,lidar,native_s2m,pnp,proximity,0.8257
154,1782485143.17012,13.7225,-1.9825,0.13166,lidar,native_s2m,pnp,proximity,0.8765
155,1782485143.586145,13.8761,-1.903,0.41117,lidar,native_s2m,pnp,proximity,0.852
156,1782485144.002273,14.0017,-1.7698,0.69668,lidar,native_s2m,pnp,proximity,0.8918
157,1782485145.562803,14.1198,-1.6109,0.94273,lidar,native_s2m,pnp,proximity,0.896
158,1782485146.08038,14.1587,-1.4729,1.17839,lidar,native_s2m,pnp,proximity,0.8844
159,1782485146.504006,14.1778,-1.356,1.39269,lidar,native_s2m,pnp,proximity,0.8692
160,1782485147.024646,14.1482,-1.2107,1.64087,lidar,native_s2m,pnp,proximity,0.8926
161,1782485147.547703,14.0771,-1.061,1.89673,lidar,native_s2m,pnp,proximity,0.8307
162,1782485148.284329,13.9301,-0.8483,2.07497,lidar,native_s2m,pnp,proximity,0.9055
163,1782485148.907668,13.7913,-0.6302,2.06254,lidar,native_s2m,pnp,proximity,0.884
164,1782485149.330066,13.7303,-0.4608,1.84912,lidar,native_s2m,pnp,proximity,0.9022
165,1782485150.060565,13.6655,-0.1936,1.63342,lidar,native_s2m,pnp,proximity,0.821
166,1782485150.693706,13.6753,0.0626,1.44401,lidar,native_s2m,pnp,proximity,0.8894
167,1782485151.316013,13.7233,0.2937,1.22974,lidar,native_s2m,pnp,proximity,0.7667
168,1782485151.629565,13.7981,0.4001,0.98413,lidar,native_s2m,pnp,proximity,0.8528
169,1782485151.947003,13.8717,0.4824,0.76018,lidar,native_s2m,pnp,proximity,0.87
170,1782485152.667895,14.0811,0.6337,0.52573,lidar,native_s2m,pnp,proximity,0.8758
171,1782485153.086344,14.2227,0.6699,0.23919,lidar,native_s2m,pnp,proximity,0.8269
172,1782485153.8172,14.4971,0.7304,0.06432,lidar,native_s2m,pnp,proximity,0.8781
173,1782485154.440474,14.7499,0.7254,-0.08856,lidar,native_s2m,pnp,proximity,0.8862
174,1782485154.960406,15.0097,0.7284,-0.11159,lidar,native_s2m,pnp,proximity,0.8151
175,1782485155.583373,15.2668,0.7325,-0.03913,lidar,native_s2m,pnp,proximity,0.8885
176,1782485156.208434,15.5465,0.7395,-0.04059,lidar,native_s2m,pnp,proximity,0.8464
177,1782485156.838393,15.8401,0.7627,-0.02561,lidar,native_s2m,pnp,proximity,0.8731
178,1782485157.448215,16.1269,0.7789,-0.04089,lidar,native_s2m,pnp,proximity,0.8578
179,1782485157.97425,16.3982,0.79,0.01919,lidar,native_s2m,pnp,proximity,0.8049
180,1782485158.276222,16.5424,0.847,0.24032,lidar,native_s2m,pnp,proximity,0.8659
181,1782485158.589382,16.6603,0.9225,0.45688,lidar,native_s2m,pnp,proximity,0.8417
182,1782485158.903449,16.7474,1.0096,0.67416,lidar,native_s2m,pnp,proximity,0.8415
183,1782485159.321451,16.8226,1.1376,0.90382,lidar,native_s2m,pnp,proximity,0.8233
184,1782485159.947647,16.954,1.3559,0.99811,lidar,native_s2m,pnp,proximity,0.8633
185,1782485160.682245,17.06,1.6176,1.15865,lidar,native_s2m,pnp,proximity,0.8313
186,1782485161.405035,17.0935,1.9021,1.41808,lidar,native_s2m,pnp,proximity,0.8507
187,1782485161.8212,17.0606,2.0387,1.63827,lidar,native_s2m,pnp,proximity,0.884
188,1782485163.488384,17.0989,1.7883,1.69152,lidar,native_s2m,pnp,proximity,0.8849
189,1782485163.906436,17.1417,1.6241,1.41838,lidar,native_s2m,pnp,proximity,0.8566
190,1782485164.529193,17.0871,1.3536,1.21914,lidar,native_s2m,pnp,proximity,0.8879
191,1782485165.049698,17.03,1.1088,0.94691,lidar,native_s2m,pnp,proximity,0.8892
192,1782485165.363118,16.9534,0.986,0.69135,lidar,native_s2m,pnp,proximity,0.8414
193,1782485165.680393,16.8193,0.8828,0.37923,lidar,native_s2m,pnp,proximity,0.8641
194,1782485165.989396,16.7191,0.8073,0.15052,lidar,native_s2m,pnp,proximity,0.8617
195,1782485166.505671,16.4668,0.7791,0.08442,lidar,native_s2m,pnp,proximity,0.9234
196,1782485167.559363,16.6189,0.7702,-0.17409,lidar,native_s2m,pnp,proximity,0.9286
197,1782485167.973882,16.6971,0.7381,-0.40706,lidar,native_s2m,pnp,proximity,0.9146
198,1782485168.391802,16.776,0.6648,-0.68783,lidar,native_s2m,pnp,proximity,0.9096
199,1782485169.123798,16.955,0.4887,-0.87164,lidar,native_s2m,pnp,proximity,0.9119
200,1782485169.848062,17.1197,0.252,-1.04273,lidar,native_s2m,pnp,proximity,0.9034
201,1782485170.474132,17.2463,0.0297,-1.14194,lidar,native_s2m,pnp,proximity,0.8802
202,1782485171.209901,17.3404,-0.2183,-1.39324,lidar,native_s2m,pnp,proximity,0.8897
203,1782485171.942522,17.3748,-0.4758,-1.51002,lidar,native_s2m,pnp,proximity,0.9108
204,1782485173.503243,17.3708,-0.2031,-1.60187,lidar,native_s2m,pnp,proximity,0.9226
205,1782485174.133469,17.3411,0.0522,-1.40014,lidar,native_s2m,pnp,proximity,0.9246
206,1782485174.86253,17.2961,0.3367,-1.12947,lidar,native_s2m,pnp,proximity,0.8676
207,1782485175.382258,17.1372,0.5709,-1.0026,lidar,native_s2m,pnp,proximity,0.9221
208,1782485175.797185,17.0492,0.7268,-0.70752,lidar,native_s2m,pnp,proximity,0.8776
209,1782485176.11374,16.9393,0.8145,-0.40304,lidar,native_s2m,pnp,proximity,0.9449
210,1782485176.740731,16.6852,0.8958,-0.24935,lidar,native_s2m,pnp,proximity,0.9419
211,1782485178.095872,17.0512,0.8507,-0.04266,lidar,native_s2m,pnp,proximity,0.9302
212,1782485178.923069,17.3242,0.8799,0.11102,lidar,native_s2m,pnp,proximity,0.9248
213,1782485179.757792,17.6021,0.9302,0.1126,lidar,native_s2m,pnp,proximity,0.9197
214,1782485180.49234,17.854,0.9435,-0.08265,lidar,native_s2m,pnp,proximity,0.9163
215,1782485181.214361,18.1316,0.9646,0.0027,lidar,native_s2m,pnp,proximity,0.8993
216,1782485181.947901,18.4154,0.9831,-0.01582,lidar,native_s2m,pnp,proximity,0.8392
217,1782485182.565338,18.6732,1.0004,0.06192,lidar,native_s2m,pnp,proximity,0.7351
218,1782485183.194994,18.9188,1.0578,0.11507,lidar,native_s2m,pnp,proximity,0.8076
219,1782485183.817879,19.1751,1.1072,0.10948,lidar,native_s2m,pnp,proximity,0.808
220,1782485184.450756,19.4283,1.1473,0.09276,lidar,native_s2m,pnp,proximity,0.8351
221,1782485185.058996,19.706,1.1957,0.07997,lidar,native_s2m,pnp,proximity,0.8089
222,1782485185.684972,19.967,1.2199,0.06189,lidar,native_s2m,pnp,proximity,0.7905
223,1782485186.308505,20.2323,1.2576,0.05269,lidar,native_s2m,pnp,proximity,0.8208
224,1782485187.774034,20.491,1.264,-0.09955,lidar,native_s2m,pnp,proximity,0.8492
225,1782485188.392758,20.6331,1.2295,-0.3103,lidar,native_s2m,pnp,proximity,0.8697
226,1782485188.923085,20.7561,1.1647,-0.53603,lidar,native_s2m,pnp,proximity,0.8592
227,1782485189.648107,20.9289,1.0277,-0.75047,lidar,native_s2m,pnp,proximity,0.8547
228,1782485190.175637,21.0555,0.8804,-0.97473,lidar,native_s2m,pnp,proximity,0.8549
229,1782485190.796191,21.2593,0.7257,-0.73152,lidar,native_s2m,pnp,proximity,0.8645
230,1782485191.523681,21.5064,0.5681,-0.57743,lidar,native_s2m,pnp,proximity,0.8553
231,1782485191.942474,21.6832,0.5405,-0.31852,lidar,native_s2m,pnp,proximity,0.8184
232,1782485192.585131,21.9405,0.4994,-0.18303,lidar,native_s2m,pnp,proximity,0.8568
233,1782485193.204516,22.2165,0.46,-0.20288,lidar,native_s2m,pnp,proximity,0.8361
234,1782485193.831905,22.5209,0.4439,-0.18054,lidar,native_s2m,pnp,proximity,0.7578
235,1782485194.556274,22.7929,0.4422,-0.03046,lidar,native_s2m,pnp,proximity,0.8733
236,1782485195.177215,23.0431,0.4607,-0.02382,lidar,native_s2m,pnp,proximity,0.8541
237,1782485195.904683,23.2997,0.5232,0.13051,lidar,native_s2m,pnp,proximity,0.8712
238,1782485196.634623,23.5701,0.6143,0.3067,lidar,native_s2m,pnp,proximity,0.8205
239,1782485197.26312,23.8103,0.737,0.43502,lidar,native_s2m,pnp,proximity,0.8294
240,1782485197.672743,23.9357,0.8537,0.70501,lidar,native_s2m,pnp,proximity,0.8319
241,1782485198.091245,24.0176,0.9866,0.97267,lidar,native_s2m,pnp,proximity,0.8202
242,1782485198.837342,24.1299,1.2474,1.08465,lidar,native_s2m,pnp,proximity,0.8437
243,1782485199.248355,24.1537,1.4099,1.31698,lidar,native_s2m,pnp,proximity,0.8453
244,1782485200.077823,24.1741,1.6859,1.44723,lidar,native_s2m,pnp,proximity,0.8316
245,1782485200.912414,24.2242,1.9658,1.24307,lidar,native_s2m,pnp,proximity,0.8697
246,1782485201.644244,24.3309,2.1975,0.99044,lidar,native_s2m,pnp,proximity,0.8828
247,1782485202.475137,24.5008,2.4026,0.7601,lidar,native_s2m,pnp,proximity,0.8332
248,1782485202.999317,24.6216,2.4865,0.52976,lidar,native_s2m,pnp,proximity,0.8518
249,1782485203.722219,24.8236,2.5786,0.29694,lidar,native_s2m,pnp,proximity,0.8392
250,1782485204.448109,25.0776,2.6291,0.10565,lidar,native_s2m,pnp,proximity,0.8845
251,1782485205.075307,25.334,2.6643,0.07856,lidar,native_s2m,pnp,proximity,0.8555
252,1782485205.69502,25.5903,2.7016,0.06324,lidar,native_s2m,pnp,proximity,0.848
253,1782485206.318151,25.8468,2.7499,0.10127,lidar,native_s2m,pnp,proximity,0.8403
254,1782485207.039674,26.1379,2.7986,0.08594,lidar,native_s2m,pnp,proximity,0.8518
255,1782485207.45471,26.2954,2.7743,-0.14143,lidar,native_s2m,pnp,proximity,0.8152
256,1782485207.774157,26.3918,2.7454,-0.38022,lidar,native_s2m,pnp,proximity,0.8478
257,1782485208.181571,26.4924,2.6784,-0.60419,lidar,native_s2m,pnp,proximity,0.8329
258,1782485208.902516,26.7093,2.5267,-0.74151,lidar,native_s2m,pnp,proximity,0.8377
259,1782485209.326892,26.8149,2.3999,-0.98417,lidar,native_s2m,pnp,proximity,0.8843
260,1782485209.946709,26.9634,2.1883,-1.16507,lidar,native_s2m,pnp,proximity,0.8035
261,1782485210.574205,27.0329,1.9394,-1.34993,lidar,native_s2m,pnp,proximity,0.8876
262,1782485211.303005,27.0861,1.6649,-1.47845,lidar,native_s2m,pnp,proximity,0.8995
263,1782485211.930133,27.0957,1.4423,-1.69344,lidar,native_s2m,pnp,proximity,0.7763
264,1782485212.248561,27.0572,1.336,-1.92059,lidar,native_s2m,pnp,proximity,0.8287
265,1782485212.868747,26.966,1.1357,-2.185,lidar,native_s2m,pnp,proximity,0.8636
266,1782485213.284944,26.8727,1.0503,-2.45024,lidar,native_s2m,pnp,proximity,0.8748
267,1782485213.706643,26.765,0.999,-2.72175,lidar,native_s2m,pnp,proximity,0.8865
268,1782485214.530793,26.5033,0.8777,-2.88524,lidar,native_s2m,pnp,proximity,0.8761
269,1782485214.943606,26.3561,0.8016,-2.66148,lidar,native_s2m,pnp,proximity,0.883
270,1782485215.678171,26.1258,0.622,-2.50882,lidar,native_s2m,pnp,proximity,0.8722
271,1782485216.297596,25.9678,0.3925,-2.23466,lidar,native_s2m,pnp,proximity,0.842
272,1782485216.610047,25.9308,0.2868,-2.0233,lidar,native_s2m,pnp,proximity,0.874
273,1782485217.027922,25.9141,0.1479,-1.76436,lidar,native_s2m,pnp,proximity,0.8459
274,1782485217.762843,25.9411,-0.1067,-1.56157,lidar,native_s2m,pnp,proximity,0.8877
275,1782485218.504294,25.9322,-0.3572,-1.79983,lidar,native_s2m,pnp,proximity,0.7855
276,1782485218.813584,25.8879,-0.4534,-2.04679,lidar,native_s2m,pnp,proximity,0.8612
277,1782485219.232628,25.8128,-0.5595,-2.25816,lidar,native_s2m,pnp,proximity,0.879
278,1782485219.548319,25.7249,-0.6011,-2.51757,lidar,native_s2m,pnp,proximity,0.7794
279,1782485219.862942,25.6529,-0.6422,-2.75682,lidar,native_s2m,pnp,proximity,0.8485
280,1782485220.376022,25.4832,-0.6932,-2.9742,lidar,native_s2m,pnp,proximity,0.8498
281,1782485221.001625,25.255,-0.7054,3.06178,lidar,native_s2m,pnp,proximity,0.8942
282,1782485221.630985,25.0011,-0.6785,2.95556,lidar,native_s2m,pnp,proximity,0.8976
283,1782485222.149184,24.8115,-0.6305,2.68569,lidar,native_s2m,pnp,proximity,0.8824
284,1782485222.462516,24.7278,-0.5579,2.39713,lidar,native_s2m,pnp,proximity,0.8243
285,1782485222.778651,24.6688,-0.4602,2.11036,lidar,native_s2m,pnp,proximity,0.8727
