query,cand,accepted,rx,ry,rth
452,92,False,,,
452,90,False,,,
456,91,False,,,
456,92,False,,,
456,90,False,,,
460,89,False,,,
460,88,False,,,
460,90,False,,,
464,86,False,,,
464,85,False,,,
464,87,False,,,
468,31,False,,,
468,82,False,,,
468,30,False,,,
472,79,False,,,
472,78,False,,,
472,35,False,,,
476,77,False,,,
476,78,False,,,
476,76,False,,,
480,50,True,0.0038,-0.091,-0.05412
480,51,True,-0.26,-0.0917,-0.03354
480,49,False,,,
484,56,True,-0.0223,-0.0607,0.3223
484,55,False,,,
484,58,True,-0.0049,-0.0627,0.38415
488,54,False,,,
488,59,True,-0.0558,-0.0668,-0.03523
488,55,False,,,
492,51,True,0.0328,-0.009,0.0576
492,63,True,0.0547,-0.0529,-0.00574
492,62,True,-0.192,-0.0487,0.10587
496,47,True,-0.0193,-0.1272,0.18825
496,67,True,0.0059,-0.0809,-0.04808
496,66,True,-0.2631,-0.138,0.08854
500,72,False,,,
500,71,False,,,
500,74,False,,,
504,472,False,,,
504,473,False,,,
504,75,False,,,
508,79,True,-0.1303,0.0941,0.0984
508,78,True,0.1211,0.0868,0.15122
508,468,False,,,
512,81,True,0.0992,0.2947,0.09199
512,82,False,,,
512,80,True,0.3213,0.2712,0.08139
516,25,False,,,
516,24,False,,,
516,26,False,,,
520,23,False,,,
520,22,False,,,
520,24,False,,,
524,19,False,,,
524,18,False,,,
524,20,False,,,
528,15,False,,,
528,14,False,,,
528,16,False,,,
532,8,False,,,
532,7,False,,,
532,3,False,,,
536,8,False,,,
536,7,False,,,
536,3,False,,,
540,8,False,,,
540,7,False,,,
540,2,False,,,
