query,cand,dbow,coarse,refined,accepted
249,217,0.0556,0,0.0,False
251,218,0.0624,1,0.0,False
321,192,0.0641,50,0.685,False
323,194,0.0734,75,0.862,False
323,193,0.0611,53,0.869,False
325,196,0.079,79,0.868,False
325,195,0.0602,72,0.818,False
326,197,0.113,45,0.703,False
327,199,0.0663,46,0.807,False
327,198,0.0615,65,0.844,False
328,199,0.0849,69,0.92,False
329,200,0.0875,31,0.705,False
330,200,0.056,26,0.722,False
331,200,0.0558,23,0.719,False
