query,cand,accepted,rx,ry,rth
380,224,True,-0.4578,-0.2176,-0.44825
380,201,True,-0.0989,0.0563,0.19302
384,198,True,-0.0912,0.1296,-0.06134
384,191,True,0.1014,0.2073,-0.50101
384,199,True,0.2026,0.1246,-0.25125
388,197,True,-0.1158,0.1535,-0.18049
388,192,True,0.0339,0.1699,-0.66477
388,193,True,-0.1774,0.148,-0.40613
392,225,True,-0.0367,-0.0963,-2.64551
392,224,True,0.2092,-0.1386,-2.66548
392,358,True,0.0103,0.2139,0.517
396,205,True,0.1115,-0.0571,2.64387
396,204,True,0.2243,0.0145,2.8751
396,186,True,0.1984,0.2103,-2.91337
400,183,True,0.1468,-0.0443,3.13687
400,182,True,0.4308,-0.0659,3.12198
400,184,True,-0.1281,-0.0425,-3.05329
404,179,True,0.2572,-0.0799,3.02889
404,180,True,-0.003,-0.0709,3.04029
404,178,True,0.5055,-0.0373,3.10135
408,176,False,,,
408,177,False,,,
408,175,True,0.0042,-0.1779,-2.69163
412,173,True,-0.2361,-0.7747,-2.06958
412,172,True,-0.1463,-0.7212,-2.28879
412,174,True,-0.3985,-0.8418,-1.973
416,144,True,0.1224,0.2148,-0.10777
416,145,True,-0.1904,0.2189,0.04986
416,143,True,0.4252,0.1754,-0.24575
420,146,True,0.2005,0.0795,-0.5829
420,147,True,0.0733,0.1145,-0.36953
420,145,True,0.3701,-0.0016,-0.82078
424,148,True,0.3066,-0.0993,-0.85811
424,149,True,0.1569,-0.0452,-0.6406
424,147,True,0.4419,-0.1986,-1.07854
428,152,True,-0.1121,-0.2907,-0.81532
428,153,True,-0.1993,-0.3014,-0.58053
428,157,True,-0.0854,-0.4249,0.2938
432,162,True,-0.1923,-0.2137,0.51873
432,161,True,0.0447,-0.2231,0.40194
432,160,True,0.2182,-0.2331,0.17637
436,166,True,-0.1123,0.1164,-0.11214
436,165,True,0.0336,0.1068,0.14947
436,167,True,-0.3218,0.0737,0.09186
440,137,True,0.0455,-0.1314,2.82836
440,138,True,-0.1259,-0.0929,3.03069
440,136,True,0.2725,-0.1839,2.63157
444,133,True,0.085,0.0839,3.07439
444,134,False,,,
444,132,True,0.2842,0.0634,3.05393
448,125,False,,,
448,127,False,,,
448,126,False,,,
452,121,False,,,
452,120,False,,,
452,122,False,,,
456,118,False,,,
456,117,False,,,
456,119,False,,,
460,116,False,,,
460,115,False,,,
460,117,False,,,
464,112,True,-0.4864,-0.0511,-3.06131
464,111,True,-0.2212,-0.0958,-3.09618
464,113,False,,,
468,109,True,-0.3892,0.1051,2.37335
468,108,True,-0.1205,0.1484,2.27986
468,110,True,-0.692,0.0125,2.46511
472,108,True,-0.0834,0.0532,2.27473
472,109,True,-0.3531,0.0089,2.36687
472,107,True,0.1738,0.0902,2.24988
476,107,True,-0.0624,-0.043,-3.124
476,108,True,-0.3146,-0.0809,-3.09689
476,106,True,0.2091,-0.0226,-3.10448
480,103,True,-0.2964,-0.2856,-2.93933
480,102,True,-0.0701,-0.2661,-3.04199
480,104,True,-0.4523,-0.357,-2.7096
484,45,True,0.2754,-0.0217,-0.72556
484,46,True,0.1899,0.0488,-0.6393
484,47,True,-0.016,0.0871,-0.40595
488,51,True,0.1914,-0.0365,0.05405
488,50,True,0.4336,-0.0347,0.04051
488,52,True,-0.0477,-0.0358,0.07661
492,91,True,-0.0816,0.3798,1.77913
492,56,True,0.2188,-0.2253,-0.59768
492,92,True,-0.3621,0.3308,1.96562
496,64,True,0.219,-0.0367,-0.1415
496,82,True,0.1645,-0.0599,-0.11318
496,65,True,-0.0892,-0.0532,-0.08209
500,68,True,0.1629,-0.136,-0.25495
500,69,True,-0.0876,-0.1339,-0.05793
500,70,True,-0.1692,-0.1698,0.1686
504,73,True,-0.0312,-0.0646,0.03231
504,72,True,0.1888,-0.1228,-0.19325
504,74,True,0.2014,-0.1015,-0.16401
508,70,True,-0.1625,0.0209,0.17989
508,69,True,-0.0304,0.0498,-0.04841
508,76,True,-0.1884,-0.0648,0.23713
512,66,True,-0.2445,0.0183,-0.05993
512,65,True,0.0328,0.0398,0.04827
512,81,True,-0.0429,-0.0535,0.06401
516,85,True,-0.0605,0.0771,-0.39292
516,86,True,0.1373,0.1588,-0.14407
516,59,True,0.0015,-0.0254,-0.8204
520,90,True,0.0205,0.2322,0.07161
520,87,True,0.0201,0.0336,-0.59278
520,56,True,0.2241,0.0143,-2.07715
524,93,True,-0.2405,0.1076,-0.19835
524,488,True,0.1398,-0.2565,3.04999
524,53,True,0.0803,-0.2393,3.11634
528,96,True,-0.1633,0.1855,0.37529
528,95,True,0.0822,0.1845,0.40487
528,48,True,0.2005,-0.3243,-2.79356
532,42,True,-0.0953,-0.2316,2.41508
532,41,True,0.0272,-0.2489,2.20048
532,43,True,-0.1466,-0.2683,2.61972
536,39,True,0.0379,0.1163,2.58426
536,40,False,,,
536,36,True,0.2299,-0.1615,2.56955
540,28,True,-0.0856,-0.0898,-3.06154
540,34,False,,,
540,31,False,,,
544,18,False,,,
544,20,True,-0.3631,-0.0271,-3.10534
544,22,False,,,
548,14,True,-0.2711,-0.0252,-2.94964
548,13,True,-0.0226,0.004,-3.04954
548,15,True,-0.5346,-0.0008,-3.03802
552,11,True,-0.1011,-0.0395,3.08514
552,12,True,-0.2042,-0.0093,3.13963
552,10,True,-0.1133,-0.0633,3.08343
556,10,True,-0.1402,-0.0683,3.08815
556,9,True,-0.1649,-0.0894,3.08839
556,11,True,-0.1209,-0.0434,3.08178
560,10,True,-0.156,-0.078,3.08406
560,9,True,-0.1838,-0.1016,3.08477
560,8,True,-0.2097,-0.1358,3.0883
