kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
62,1782491845.206931,3.1822,-3.3478,3.06418,lidar,native_s2s,bnb,proximity,0.8918
63,1782491846.346909,2.929,-3.2796,2.9852,lidar,native_s2s,bnb,proximity,0.8522
64,1782491847.397924,2.6676,-3.2429,3.04072,lidar,native_s2s,bnb,proximity,0.8745
65,1782491848.448411,2.5962,-3.2553,3.03889,lidar,native_s2s,bnb,proximity,0.8562
66,1782491849.501733,2.3298,-3.2455,-3.14032,lidar,native_s2s,bnb,proximity,0.9009
67,1782491850.439522,2.0679,-3.2327,3.12328,lidar,native_s2s,bnb,proximity,0.89
68,1782491851.388879,1.8118,-3.208,3.09723,lidar,native_s2s,bnb,proximity,0.892
69,1782491852.534704,1.5436,-3.1479,2.91356,lidar,native_s2s,bnb,proximity,0.917
70,1782491853.16117,1.4255,-3.0875,2.68581,lidar,native_s2s,bnb,proximity,0.9159
71,1782491853.996911,1.3011,-2.9805,2.45722,lidar,native_s2s,bnb,proximity,0.9018
72,1782491854.513617,1.2415,-2.899,2.23408,lidar,native_s2s,bnb,proximity,0.865
73,1782491855.748898,1.1582,-2.6438,2.02159,lidar,native_s2s,bnb,proximity,0.9112
74,1782491857.831403,1.2629,-2.8415,2.22735,lidar,native_s2s,bnb,proximity,0.9219
75,1782491858.353093,1.3268,-2.8999,2.46016,lidar,native_s2s,bnb,proximity,0.9099
76,1782491858.875513,1.4199,-2.9491,2.71159,lidar,native_s2s,bnb,proximity,0.9257
77,1782491859.397908,1.0804,-3.297,2.81455,lidar,native_s2s,bnb,proximity,0.8994
78,1782491860.444477,1.3466,-3.3157,2.96642,lidar,native_s2s,bnb,proximity,0.8966
79,1782491861.394167,1.6031,-3.2978,3.08347,lidar,native_s2s,bnb,proximity,0.8634
80,1782491862.229135,1.853,-3.2517,3.0046,lidar,native_s2s,bnb,proximity,0.7953
81,1782491863.05576,2.163,-3.344,2.96149,lidar,native_s2s,bnb,proximity,0.8641
82,1782491863.993647,2.4375,-3.3324,2.97531,lidar,native_s2s,bnb,proximity,0.822
83,1782491864.824135,2.7019,-3.3136,3.06477,lidar,native_s2s,bnb,proximity,0.8869
84,1782491865.758639,2.9725,-3.2767,3.13837,lidar,native_s2s,bnb,proximity,0.8883
85,1782491866.593694,3.225,-3.3625,-3.07961,lidar,native_s2s,bnb,proximity,0.8325
86,1782491867.321953,3.4694,-3.2935,2.94835,lidar,native_s2s,bnb,proximity,0.7971
87,1782491867.743251,3.6237,-3.3338,2.72484,lidar,native_s2s,bnb,proximity,0.801
88,1782491868.158775,3.7569,-3.3794,2.49999,lidar,native_s2s,bnb,proximity,0.8496
89,1782491868.676092,3.8753,-3.5328,2.28143,lidar,native_s2s,bnb,proximity,0.8881
90,1782491870.778606,3.8249,-3.3746,2.0368,lidar,native_s2s,bnb,proximity,0.9189
91,1782491871.931866,3.7899,-3.1746,1.81682,lidar,native_s2s,bnb,proximity,0.8367
92,1782491872.969536,3.793,-2.9975,1.60363,lidar,native_s2s,bnb,proximity,0.861
93,1782491874.331651,3.7125,-2.7251,1.42157,lidar,native_s2s,bnb,proximity,0.7989
94,1782491875.375209,3.8161,-2.4824,1.23535,lidar,native_s2s,bnb,proximity,0.8383
95,1782491876.412889,3.9178,-2.2331,1.29096,lidar,native_s2s,bnb,proximity,0.8577
96,1782491877.563405,3.9961,-1.9809,1.35067,lidar,native_s2s,bnb,proximity,0.8461
97,1782491878.608624,4.0243,-1.6455,1.2887,lidar,native_s2s,bnb,proximity,0.8313
98,1782491879.865021,4.1167,-1.4023,1.26884,lidar,native_s2s,bnb,proximity,0.8602
99,1782491881.015556,4.2087,-1.1552,1.22518,lidar,native_s2s,bnb,proximity,0.7939
100,1782491882.064891,4.3421,-0.9452,1.00822,lidar,native_s2s,bnb,proximity,0.8141
101,1782491883.201109,4.4254,-0.6901,0.84611,lidar,native_s2s,bnb,proximity,0.8982
102,1782491884.443411,4.6208,-0.5196,0.63768,lidar,native_s2s,bnb,proximity,0.9226
103,1782491885.688984,4.8318,-0.3772,0.53551,lidar,native_s2s,bnb,proximity,0.9012
104,1782491886.831405,5.0449,-0.2979,0.30615,lidar,native_s2s,bnb,proximity,0.9011
105,1782491887.763882,5.2077,-0.2606,0.08451,lidar,native_s2s,bnb,proximity,0.8751
106,1782491888.590359,5.4677,-0.2503,-0.12383,lidar,native_s2s,bnb,proximity,0.9047
107,1782491889.525006,5.7397,-0.262,-0.106,lidar,native_s2s,bnb,proximity,0.903
108,1782491890.462604,6.0027,-0.2528,-0.13058,lidar,native_s2s,bnb,proximity,0.9049
109,1782491891.401257,6.2728,-0.2754,-0.2233,lidar,native_s2s,bnb,proximity,0.8905
110,1782491892.341011,6.5609,-0.3143,-0.31545,lidar,native_s2s,bnb,proximity,0.8382
111,1782491893.280382,6.8247,-0.3371,-0.23608,lidar,native_s2s,bnb,proximity,0.8939
112,1782491894.42908,7.0734,-0.4462,-0.26574,lidar,native_s2s,bnb,proximity,0.9188
113,1782491895.37377,7.3103,-0.5274,-0.27684,lidar,native_s2s,bnb,proximity,0.919
114,1782491896.415469,7.5634,-0.607,-0.29916,lidar,native_s2s,bnb,proximity,0.8971
115,1782491897.459718,7.8136,-0.687,-0.3235,lidar,native_s2s,bnb,proximity,0.9313
116,1782491899.332801,8.0581,-0.7904,-0.27457,lidar,native_s2s,bnb,proximity,0.933
117,1782491900.598488,8.3228,-0.8569,-0.22738,lidar,native_s2s,bnb,proximity,0.9062
118,1782491901.632276,8.5827,-0.9156,-0.25026,lidar,native_s2s,bnb,proximity,0.8955
119,1782491902.6689,8.8454,-0.9943,-0.26479,lidar,native_s2s,bnb,proximity,0.9277
120,1782491903.702789,9.1111,-1.0691,-0.28717,lidar,native_s2s,bnb,proximity,0.929
121,1782491904.738058,9.3719,-1.1536,-0.30735,lidar,native_s2s,bnb,proximity,0.9157
122,1782491905.669648,9.6142,-1.2435,-0.32765,lidar,native_s2s,bnb,proximity,0.9316
123,1782491906.496645,9.8518,-1.3229,-0.34813,lidar,native_s2s,bnb,proximity,0.8825
124,1782491907.741037,10.0966,-1.3882,-0.19051,lidar,native_s2s,bnb,proximity,0.8733
125,1782491908.87352,10.3442,-1.4469,-0.21838,lidar,native_s2s,bnb,proximity,0.857
126,1782491910.941816,10.3913,-1.493,-0.23044,lidar,native_s2s,bnb,proximity,0.9657
127,1782491913.015492,10.3512,-1.5189,-0.22853,lidar,native_s2s,bnb,proximity,0.97
128,1782491915.092587,10.3201,-1.5338,-0.22903,lidar,native_s2s,bnb,proximity,0.9829
129,1782491917.166482,10.2854,-1.554,-0.23,lidar,native_s2s,bnb,proximity,0.9767
130,1782491919.236403,10.5175,-1.6205,-0.25851,lidar,native_s2s,bnb,proximity,0.8576
131,1782491920.174763,10.7785,-1.6902,-0.27609,lidar,native_s2s,bnb,proximity,0.757
132,1782491921.217019,11.0378,-1.7681,-0.29678,lidar,native_s2s,bnb,proximity,0.7783
133,1782491923.295664,11.2191,-1.843,-0.31738,lidar,native_s2s,bnb,proximity,0.9254
134,1782491925.273232,11.4577,-1.9218,-0.33334,lidar,native_s2s,bnb,proximity,0.8661
135,1782491926.42446,11.7093,-2.0144,-0.36147,lidar,native_s2s,bnb,proximity,0.8538
136,1782491927.247711,11.8483,-2.111,-0.57853,lidar,native_s2s,bnb,proximity,0.8737
137,1782491928.602997,12.0294,-2.2898,-0.78388,lidar,native_s2s,bnb,proximity,0.8401
138,1782491929.858164,12.1199,-2.4859,-1.02369,lidar,native_s2s,bnb,proximity,0.8135
139,1782491931.107505,12.2145,-2.7261,-1.17928,lidar,native_s2s,bnb,proximity,0.8527
140,1782491932.26471,12.2894,-2.9867,-1.2934,lidar,native_s2s,bnb,proximity,0.8147
141,1782491933.401519,12.35,-3.248,-1.30128,lidar,native_s2s,bnb,proximity,0.8608
142,1782491934.444618,12.4337,-3.5033,-1.28187,lidar,native_s2s,bnb,proximity,0.8133
143,1782491935.58745,12.5129,-3.7594,-1.25161,lidar,native_s2s,bnb,proximity,0.9356
144,1782491936.724483,12.5709,-4.0201,-1.39324,lidar,native_s2s,bnb,proximity,0.8478
145,1782491937.865408,12.5804,-4.2894,-1.55194,lidar,native_s2s,bnb,proximity,0.8872
146,1782491938.591047,12.5445,-4.4385,-1.79024,lidar,native_s2s,bnb,proximity,0.8015
147,1782491939.214975,12.4965,-4.532,-2.00183,lidar,native_s2s,bnb,proximity,0.8918
148,1782491940.36145,12.3896,-4.6569,-2.22077,lidar,native_s2s,bnb,proximity,0.934
149,1782491942.140157,12.2696,-4.7589,-2.43642,lidar,native_s2s,bnb,proximity,0.9383
150,1782491944.239644,12.1114,-4.8561,-2.63224,lidar,native_s2s,bnb,proximity,0.9438
151,1782491945.385961,11.955,-4.9094,-2.85106,lidar,native_s2s,bnb,proximity,0.9151
152,1782491946.633455,11.7986,-4.8831,-3.07957,lidar,native_s2s,bnb,proximity,0.8777
153,1782491947.671499,11.6398,-4.8377,2.97758,lidar,native_s2s,bnb,proximity,0.9135
154,1782491948.927281,11.4725,-4.7771,2.75505,lidar,native_s2s,bnb,proximity,0.9509
155,1782491951.008349,11.465,-4.7631,2.53579,lidar,native_s2s,bnb,proximity,0.9046
156,1782491951.531706,11.5807,-4.8265,2.30139,lidar,native_s2s,bnb,proximity,0.8942
157,1782491953.61633,11.453,-4.6752,2.14312,lidar,native_s2s,bnb,proximity,0.8956
158,1782491954.986715,11.3372,-4.4801,1.92223,lidar,native_s2s,bnb,proximity,0.9168
159,1782491955.813609,11.295,-4.3307,1.69058,lidar,native_s2s,bnb,proximity,0.8386
160,1782491956.650766,11.2737,-4.2003,1.46566,lidar,native_s2s,bnb,proximity,0.8594
161,1782491957.894782,11.297,-3.9627,1.24976,lidar,native_s2s,bnb,proximity,0.8004
162,1782491958.933355,11.4046,-3.7113,1.14684,lidar,native_s2s,bnb,proximity,0.8885
163,1782491959.974709,11.5241,-3.4756,1.04354,lidar,native_s2s,bnb,proximity,0.872
164,1782491960.912005,11.6626,-3.2541,0.9398,lidar,native_s2s,bnb,proximity,0.8632
165,1782491961.739808,12.185,-3.2093,1.12012,lidar,native_s2s,bnb,proximity,0.8222
166,1782491962.367459,12.2218,-3.0288,1.36298,lidar,native_s2s,bnb,proximity,0.8117
167,1782491963.937819,12.2772,-2.8282,1.15067,lidar,native_s2s,bnb,proximity,0.8597
168,1782491964.76821,12.3485,-2.7345,0.91151,lidar,native_s2s,bnb,proximity,0.9035
169,1782491965.493497,12.458,-2.7149,0.71706,lidar,native_s2s,bnb,proximity,0.8931
170,1782491966.639361,12.5978,-2.6149,0.50247,lidar,native_s2s,bnb,proximity,0.8868
171,1782491967.472485,12.7262,-2.5559,0.27677,lidar,native_s2s,bnb,proximity,0.8779
172,1782491968.823507,12.9839,-2.4807,0.1234,lidar,native_s2s,bnb,proximity,0.8215
173,1782491969.87198,13.2214,-2.5118,-0.07544,lidar,native_s2s,bnb,proximity,0.7424
174,1782491970.904212,13.4785,-2.5039,-0.1825,lidar,native_s2s,bnb,proximity,0.7531
175,1782491971.840298,13.7148,-2.5944,-0.31544,lidar,native_s2s,bnb,proximity,0.8461
176,1782491972.672631,13.9511,-2.7046,-0.34087,lidar,native_s2s,bnb,proximity,0.82
177,1782491973.617535,14.1926,-2.7873,-0.27577,lidar,native_s2s,bnb,proximity,0.876
178,1782491974.552215,14.4401,-2.8664,-0.29173,lidar,native_s2s,bnb,proximity,0.8927
179,1782491975.495143,14.6879,-2.9309,-0.22233,lidar,native_s2s,bnb,proximity,0.8773
180,1782491976.538287,14.9457,-2.9992,-0.23664,lidar,native_s2s,bnb,proximity,0.9005
181,1782491977.582251,15.1938,-3.0684,-0.26234,lidar,native_s2s,bnb,proximity,0.9081
182,1782491978.518861,15.4468,-3.1362,-0.27871,lidar,native_s2s,bnb,proximity,0.8829
183,1782491979.461473,15.7054,-3.2302,-0.28845,lidar,native_s2s,bnb,proximity,0.8972
184,1782491980.409298,15.9634,-3.3309,-0.39517,lidar,native_s2s,bnb,proximity,0.8944
185,1782491981.342909,16.209,-3.4585,-0.49989,lidar,native_s2s,bnb,proximity,0.9134
186,1782491982.180503,16.3892,-3.6016,-0.71445,lidar,native_s2s,bnb,proximity,0.8967
187,1782491983.020043,16.5819,-3.7836,-0.82493,lidar,native_s2s,bnb,proximity,0.8788
188,1782491985.109499,16.6864,-3.9682,-0.91402,lidar,native_s2s,bnb,proximity,0.9704
189,1782491987.203968,16.651,-3.9702,-0.91451,lidar,native_s2s,bnb,proximity,0.969
190,1782491989.285039,16.6251,-3.9898,-0.92006,lidar,native_s2s,bnb,proximity,0.9605
191,1782491991.142082,16.6854,-4.1555,-1.14524,lidar,native_s2s,bnb,proximity,0.9069
192,1782491992.807913,16.7075,-4.3764,-1.37505,lidar,native_s2s,bnb,proximity,0.8733
193,1782491993.958193,16.697,-4.5383,-1.61445,lidar,native_s2s,bnb,proximity,0.8995
194,1782491995.315523,16.6393,-4.8054,-1.74167,lidar,native_s2s,bnb,proximity,0.8725
195,1782491997.402966,16.577,-4.9178,-1.78081,lidar,native_s2s,bnb,proximity,0.9341
196,1782491999.178021,16.6056,-4.6653,-1.70404,lidar,native_s2s,bnb,proximity,0.9361
197,1782492000.225355,16.5802,-4.3976,-1.71302,lidar,native_s2s,bnb,proximity,0.8822
198,1782492000.849443,16.5955,-4.2394,-1.46989,lidar,native_s2s,bnb,proximity,0.8942
199,1782492001.791243,16.5132,-3.9773,-1.27517,lidar,native_s2s,bnb,proximity,0.8951
200,1782492002.205558,16.4702,-3.8535,-1.03818,lidar,native_s2s,bnb,proximity,0.8745
201,1782492002.628405,16.3907,-3.7366,-0.7904,lidar,native_s2s,bnb,proximity,0.8825
202,1782492003.040973,16.2921,-3.6529,-0.53145,lidar,native_s2s,bnb,proximity,0.8764
203,1782492003.457632,16.1683,-3.578,-0.27212,lidar,native_s2s,bnb,proximity,0.8238
204,1782492005.333127,15.92,-3.5443,-0.0733,lidar,native_s2s,bnb,proximity,0.9176
205,1782492007.109206,16.008,-3.5037,0.15041,lidar,native_s2s,bnb,proximity,0.924
206,1782492008.04088,16.1063,-3.4374,0.37855,lidar,native_s2s,bnb,proximity,0.93
207,1782492009.294955,16.1759,-3.3524,0.58859,lidar,native_s2s,bnb,proximity,0.8826
208,1782492010.649293,16.2907,-3.1765,0.80032,lidar,native_s2s,bnb,proximity,0.8882
209,1782492011.384363,16.9163,-2.9424,1.00685,lidar,native_s2s,bnb,proximity,0.9152
210,1782492012.004328,16.9446,-2.8095,1.22042,lidar,native_s2s,bnb,proximity,0.8614
211,1782492013.150715,16.9539,-2.5558,1.35335,lidar,native_s2s,bnb,proximity,0.8935
212,1782492014.186412,16.9667,-2.2923,1.33957,lidar,native_s2s,bnb,proximity,0.9505
213,1782492015.322776,17.0511,-2.0412,1.34355,lidar,native_s2s,bnb,proximity,0.9458
214,1782492017.18792,17.0188,-2.3115,1.38699,lidar,native_s2s,bnb,proximity,0.883
215,1782492018.235525,16.9297,-2.593,1.15006,lidar,native_s2s,bnb,proximity,0.8485
216,1782492019.170596,16.8244,-2.8281,0.95937,lidar,native_s2s,bnb,proximity,0.8566
217,1782492019.695556,16.765,-3.0074,0.69823,lidar,native_s2s,bnb,proximity,0.8071
218,1782492020.21167,16.6464,-3.1075,0.45649,lidar,native_s2s,bnb,proximity,0.8217
219,1782492020.629936,16.5228,-3.1667,0.24519,lidar,native_s2s,bnb,proximity,0.81
220,1782492021.047937,16.4007,-3.1996,0.02976,lidar,native_s2s,bnb,proximity,0.8436
221,1782492023.133021,16.5889,-3.1851,-0.02158,lidar,native_s2s,bnb,proximity,0.9111
222,1782492024.498439,16.8224,-3.2868,-0.15293,lidar,native_s2s,bnb,proximity,0.9441
223,1782492025.852394,17.0702,-3.3652,-0.2215,lidar,native_s2s,bnb,proximity,0.9302
224,1782492027.107825,17.3205,-3.4379,-0.20395,lidar,native_s2s,bnb,proximity,0.8491
225,1782492028.152968,17.5746,-3.5785,-0.28214,lidar,native_s2s,bnb,proximity,0.8422
226,1782492029.198479,17.819,-3.686,-0.30026,lidar,native_s2s,bnb,proximity,0.8331
227,1782492030.244491,18.0728,-3.8128,-0.31453,lidar,native_s2s,bnb,proximity,0.7325
228,1782492031.186385,18.3235,-3.9287,-0.32803,lidar,native_s2s,bnb,proximity,0.8039
229,1782492032.235734,18.5651,-4.0435,-0.34804,lidar,native_s2s,bnb,proximity,0.8228
230,1782492033.275348,18.8206,-4.1558,-0.36541,lidar,native_s2s,bnb,proximity,0.8339
231,1782492034.21864,19.0659,-4.2783,-0.38464,lidar,native_s2s,bnb,proximity,0.8281
232,1782492035.159162,19.3035,-4.3914,-0.41021,lidar,native_s2s,bnb,proximity,0.7807
233,1782492036.207167,19.5417,-4.5196,-0.42857,lidar,native_s2s,bnb,proximity,0.7803
234,1782492037.354737,19.7616,-4.6516,-0.43918,lidar,native_s2s,bnb,proximity,0.7709
235,1782492038.50729,19.9711,-4.7959,-0.57504,lidar,native_s2s,bnb,proximity,0.8824
236,1782492039.451312,20.0865,-4.9267,-0.79614,lidar,native_s2s,bnb,proximity,0.8323
237,1782492040.595401,20.2356,-5.1371,-0.95934,lidar,native_s2s,bnb,proximity,0.8618
238,1782492041.629189,20.3473,-5.3779,-1.07677,lidar,native_s2s,bnb,proximity,0.8852
239,1782492042.768196,20.513,-5.5903,-0.92012,lidar,native_s2s,bnb,proximity,0.9004
240,1782492043.819344,20.7027,-5.7794,-0.76493,lidar,native_s2s,bnb,proximity,0.8141
241,1782492044.761345,20.9083,-5.942,-0.62706,lidar,native_s2s,bnb,proximity,0.8701
242,1782492045.699137,21.1326,-6.0756,-0.49636,lidar,native_s2s,bnb,proximity,0.8326
243,1782492046.852794,21.3678,-6.172,-0.34111,lidar,native_s2s,bnb,proximity,0.8801
244,1782492048.214426,21.6156,-6.2708,-0.35794,lidar,native_s2s,bnb,proximity,0.888
245,1782492049.571328,21.8647,-6.3433,-0.3168,lidar,native_s2s,bnb,proximity,0.9276
246,1782492050.92684,22.1169,-6.4212,-0.34153,lidar,native_s2s,bnb,proximity,0.8965
247,1782492052.076334,22.3754,-6.4595,-0.19385,lidar,native_s2s,bnb,proximity,0.8295
248,1782492052.701178,22.5087,-6.4476,0.01977,lidar,native_s2s,bnb,proximity,0.806
249,1782492053.747435,22.6995,-6.3882,0.23804,lidar,native_s2s,bnb,proximity,0.8477
250,1782492054.48576,22.8066,-6.3136,0.4757,lidar,native_s2s,bnb,proximity,0.8237
251,1782492055.220547,22.9002,-6.201,0.71933,lidar,native_s2s,bnb,proximity,0.7904
252,1782492055.8503,22.9638,-6.0898,0.93917,lidar,native_s2s,bnb,proximity,0.7704
253,1782492057.20205,23.073,-5.8485,0.98049,lidar,native_s2s,bnb,proximity,0.8553
254,1782492058.557102,23.1805,-5.6188,0.9667,lidar,native_s2s,bnb,proximity,0.8408
255,1782492059.899408,23.3122,-5.4058,0.82162,lidar,native_s2s,bnb,proximity,0.824
256,1782492060.73581,23.4126,-5.3235,0.60128,lidar,native_s2s,bnb,proximity,0.8732
257,1782492062.497131,23.6089,-5.1956,0.38856,lidar,native_s2s,bnb,proximity,0.8417
258,1782492063.840058,23.7815,-5.1657,0.176,lidar,native_s2s,bnb,proximity,0.85
259,1782492065.288229,23.9808,-5.1738,-0.03717,lidar,native_s2s,bnb,proximity,0.8532
260,1782492066.641278,24.244,-5.2295,-0.2104,lidar,native_s2s,bnb,proximity,0.8707
261,1782492067.785834,24.4914,-5.3138,-0.32691,lidar,native_s2s,bnb,proximity,0.8428
262,1782492069.039661,24.738,-5.4304,-0.39264,lidar,native_s2s,bnb,proximity,0.7639
263,1782492070.186525,24.9767,-5.5278,-0.44121,lidar,native_s2s,bnb,proximity,0.7984
264,1782492071.226233,25.1526,-5.6712,-0.69727,lidar,native_s2s,bnb,proximity,0.8398
265,1782492072.578252,25.3009,-5.8703,-0.90914,lidar,native_s2s,bnb,proximity,0.7772
266,1782492073.204281,25.3178,-6.0122,-1.15931,lidar,native_s2s,bnb,proximity,0.6817
267,1782492073.62102,25.3194,-6.1189,-1.40608,lidar,native_s2s,bnb,proximity,0.7063
268,1782492074.14109,25.3045,-6.2362,-1.63732,lidar,native_s2s,bnb,proximity,0.7763
269,1782492075.18318,25.2289,-6.4597,-1.84895,lidar,native_s2s,bnb,proximity,0.7648
270,1782492076.226767,25.1259,-6.7045,-2.00595,lidar,native_s2s,bnb,proximity,0.8032
271,1782492077.173335,25.0125,-6.9472,-2.10233,lidar,native_s2s,bnb,proximity,0.8269
272,1782492078.004493,24.8731,-7.1712,-2.21287,lidar,native_s2s,bnb,proximity,0.762
273,1782492078.531654,24.7766,-7.2586,-2.45384,lidar,native_s2s,bnb,proximity,0.7418
274,1782492079.163632,24.6681,-7.3449,-2.67178,lidar,native_s2s,bnb,proximity,0.7719
275,1782492080.616053,24.4615,-7.455,-2.88346,lidar,native_s2s,bnb,proximity,0.8156
276,1782492081.86249,24.2081,-7.5342,-3.02519,lidar,native_s2s,bnb,proximity,0.8149
277,1782492082.891645,23.9636,-7.6342,-2.81958,lidar,native_s2s,bnb,proximity,0.7956
278,1782492083.517416,23.8418,-7.7286,-2.59608,lidar,native_s2s,bnb,proximity,0.8254
279,1782492084.143965,23.7288,-7.8672,-2.36923,lidar,native_s2s,bnb,proximity,0.7416
280,1782492085.189782,23.5737,-8.0892,-2.26974,lidar,native_s2s,bnb,proximity,0.767
281,1782492086.235782,23.4532,-8.3135,-2.06428,lidar,native_s2s,bnb,proximity,0.7563
