kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
118,1781020323.75142,12.7009,0.0266,0.0198,lidar,native_s2s,bnb,proximity,0.8819
119,1781020324.990424,12.964,-0.0166,-0.17481,lidar,native_s2s,bnb,proximity,0.8356
120,1781020326.23649,13.1373,-0.1092,-0.40472,lidar,native_s2s,bnb,proximity,0.8598
121,1781020327.478033,13.3648,-0.2374,-0.5167,lidar,native_s2s,bnb,proximity,0.8875
122,1781020328.825584,13.5688,-0.4113,-0.68275,lidar,native_s2s,bnb,proximity,0.8873
123,1781020329.964879,13.7542,-0.6059,-0.77606,lidar,native_s2s,bnb,proximity,0.8849
124,1781020331.102536,13.9323,-0.8041,-0.78209,lidar,native_s2s,bnb,proximity,0.9386
125,1781020332.350469,14.1335,-0.9622,-0.62839,lidar,native_s2s,bnb,proximity,0.8551
126,1781020333.383125,14.3721,-1.0902,-0.41321,lidar,native_s2s,bnb,proximity,0.7922
127,1781020333.902484,14.4987,-1.1158,-0.20313,lidar,native_s2s,bnb,proximity,0.8008
128,1781020335.048858,14.7572,-1.1423,0.00178,lidar,native_s2s,bnb,proximity,0.8003
129,1781020336.304405,15.0174,-1.1479,0.01097,lidar,native_s2s,bnb,proximity,0.8551
130,1781020337.754385,15.2853,-1.1635,0.00036,lidar,native_s2s,bnb,proximity,0.8475
131,1781020339.211665,15.5456,-1.1615,-0.0124,lidar,native_s2s,bnb,proximity,0.8962
132,1781020340.667699,15.8006,-1.169,-0.03164,lidar,native_s2s,bnb,proximity,0.9045
133,1781020341.912937,16.061,-1.1475,0.02449,lidar,native_s2s,bnb,proximity,0.8678
134,1781020343.260162,16.3203,-1.0965,0.17633,lidar,native_s2s,bnb,proximity,0.796
135,1781020344.389393,16.5216,-1.0125,0.40281,lidar,native_s2s,bnb,proximity,0.8471
136,1781020345.744957,16.7318,-0.8747,0.53906,lidar,native_s2s,bnb,proximity,0.8159
137,1781020346.472114,16.812,-0.7775,0.75894,lidar,native_s2s,bnb,proximity,0.83
138,1781020347.819018,16.9676,-0.5698,0.78291,lidar,native_s2s,bnb,proximity,0.8026
139,1781020348.545896,17.0196,-0.4408,1.01835,lidar,native_s2s,bnb,proximity,0.8135
140,1781020349.278004,17.0363,-0.3103,1.26491,lidar,native_s2s,bnb,proximity,0.8007
141,1781020350.734245,17.0258,-0.0458,1.37966,lidar,native_s2s,bnb,proximity,0.8713
142,1781020352.714936,17.0472,0.2058,1.20916,lidar,native_s2s,bnb,proximity,0.8639
143,1781020354.578688,17.1203,0.3782,0.98115,lidar,native_s2s,bnb,proximity,0.9162
144,1781020355.61894,17.211,0.4868,0.76079,lidar,native_s2s,bnb,proximity,0.8413
145,1781020356.664443,17.3415,0.5789,0.53594,lidar,native_s2s,bnb,proximity,0.883
146,1781020357.809485,17.5011,0.6293,0.30846,lidar,native_s2s,bnb,proximity,0.8753
147,1781020358.955591,17.6987,0.6528,0.09491,lidar,native_s2s,bnb,proximity,0.8531
148,1781020360.303051,17.9577,0.6426,0.0177,lidar,native_s2s,bnb,proximity,0.8148
149,1781020361.663365,18.2233,0.6462,0.01475,lidar,native_s2s,bnb,proximity,0.8216
150,1781020363.030284,18.4608,0.5961,-0.20572,lidar,native_s2s,bnb,proximity,0.802
151,1781020364.38357,18.6526,0.4642,-0.42319,lidar,native_s2s,bnb,proximity,0.7898
152,1781020365.001451,18.8269,0.3816,-0.67714,lidar,native_s2s,bnb,proximity,0.8196
153,1781020365.519197,18.9059,0.3077,-0.92717,lidar,native_s2s,bnb,proximity,0.7924
154,1781020366.036952,18.9524,0.2117,-1.14959,lidar,native_s2s,bnb,proximity,0.8234
155,1781020366.660906,18.9815,0.0946,-1.37513,lidar,native_s2s,bnb,proximity,0.8236
156,1781020367.378867,18.9927,-0.0388,-1.59304,lidar,native_s2s,bnb,proximity,0.8622
157,1781020368.62813,19.0277,-0.3061,-1.56918,lidar,native_s2s,bnb,proximity,0.8835
158,1781020369.984183,19.0377,-0.5641,-1.77719,lidar,native_s2s,bnb,proximity,0.8687
159,1781020370.80993,19.0042,-0.6586,-2.01825,lidar,native_s2s,bnb,proximity,0.831
160,1781020371.954036,18.9083,-0.916,-2.14101,lidar,native_s2s,bnb,proximity,0.7753
161,1781020372.892351,18.7785,-1.164,-2.23968,lidar,native_s2s,bnb,proximity,0.7935
162,1781020374.037075,18.6048,-1.3795,-2.40866,lidar,native_s2s,bnb,proximity,0.7566
163,1781020375.180307,18.4503,-1.5832,-2.50031,lidar,native_s2s,bnb,proximity,0.7347
164,1781020376.218974,18.2772,-1.7862,-2.48933,lidar,native_s2s,bnb,proximity,0.7514
165,1781020376.942046,18.1928,-1.9268,-2.25681,lidar,native_s2s,bnb,proximity,0.8233
166,1781020377.984015,18.0194,-2.118,-2.11354,lidar,native_s2s,bnb,proximity,0.8734
167,1781020378.711119,17.9785,-2.2605,-1.88509,lidar,native_s2s,bnb,proximity,0.8419
168,1781020379.437827,17.9469,-2.422,-1.65095,lidar,native_s2s,bnb,proximity,0.8494
169,1781020380.899188,17.9487,-2.689,-1.47218,lidar,native_s2s,bnb,proximity,0.9059
170,1781020381.529648,17.904,-2.7954,-1.69242,lidar,native_s2s,bnb,proximity,0.8277
171,1781020382.155626,17.865,-2.895,-1.91046,lidar,native_s2s,bnb,proximity,0.8474
172,1781020383.301025,17.7389,-3.1111,-2.12917,lidar,native_s2s,bnb,proximity,0.8717
173,1781020384.23011,17.6323,-3.2061,-2.35362,lidar,native_s2s,bnb,proximity,0.9444
174,1781020385.270248,17.4759,-3.3046,-2.56723,lidar,native_s2s,bnb,proximity,0.8795
175,1781020386.63072,17.2457,-3.3843,-2.79731,lidar,native_s2s,bnb,proximity,0.8707
176,1781020387.362075,15.7839,-3.2378,3.09248,lidar,native_s2s,bnb,proximity,0.8327
177,1781020388.50787,15.5099,-3.2018,2.8754,lidar,native_s2s,bnb,proximity,0.8652
178,1781020389.549294,15.2597,-3.1429,2.78262,lidar,native_s2s,bnb,proximity,0.8197
179,1781020390.48835,15.0248,-3.0712,2.56601,lidar,native_s2s,bnb,proximity,0.7077
180,1781020391.847398,14.92,-2.8332,2.34077,lidar,native_s2s,bnb,proximity,0.8712
181,1781020392.471424,16.8295,-2.3805,2.25453,lidar,native_s2s,bnb,proximity,0.8404
182,1781020392.998307,16.7882,-2.2954,2.02077,lidar,native_s2s,bnb,proximity,0.8153
183,1781020393.934134,16.7,-2.0545,1.89833,lidar,native_s2s,bnb,proximity,0.8291
184,1781020394.56184,16.6808,-1.9229,1.67394,lidar,native_s2s,bnb,proximity,0.8364
185,1781020395.291184,16.6908,-1.8058,1.45298,lidar,native_s2s,bnb,proximity,0.8726
186,1781020396.55216,16.7896,-1.5169,1.43445,lidar,native_s2s,bnb,proximity,0.7889
187,1781020397.698588,16.8488,-1.2664,1.20699,lidar,native_s2s,bnb,proximity,0.7516
188,1781020398.833357,16.9179,-1.0242,1.12255,lidar,native_s2s,bnb,proximity,0.8117
189,1781020400.083291,17.013,-0.7862,1.03489,lidar,native_s2s,bnb,proximity,0.7946
190,1781020401.33299,17.1266,-0.5555,0.93637,lidar,native_s2s,bnb,proximity,0.7988
191,1781020402.473972,17.2685,-0.4219,0.84813,lidar,native_s2s,bnb,proximity,0.8522
192,1781020403.509103,17.4157,-0.2054,0.76992,lidar,native_s2s,bnb,proximity,0.8188
193,1781020404.545481,17.6284,-0.0492,0.89835,lidar,native_s2s,bnb,proximity,0.8249
194,1781020405.270609,17.6803,0.1117,1.14394,lidar,native_s2s,bnb,proximity,0.8363
195,1781020406.523153,17.7616,0.3703,1.3472,lidar,native_s2s,bnb,proximity,0.8682
196,1781020407.765692,17.7738,0.5572,1.36234,lidar,native_s2s,bnb,proximity,0.8784
197,1781020409.217113,17.8624,0.7968,1.3276,lidar,native_s2s,bnb,proximity,0.8139
198,1781020410.880631,18.009,1.0204,1.12045,lidar,native_s2s,bnb,proximity,0.8277
199,1781020411.818549,18.0996,1.1393,0.88798,lidar,native_s2s,bnb,proximity,0.7821
200,1781020413.262159,18.2531,1.274,0.67599,lidar,native_s2s,bnb,proximity,0.8318
201,1781020414.198505,18.3409,1.3397,0.49509,lidar,native_s2s,bnb,proximity,0.8326
202,1781020415.350037,18.5752,1.4273,0.27037,lidar,native_s2s,bnb,proximity,0.7786
203,1781020416.806324,18.8288,1.4278,0.04258,lidar,native_s2s,bnb,proximity,0.8552
204,1781020417.434378,18.8952,1.3796,-0.1694,lidar,native_s2s,bnb,proximity,0.7613
205,1781020418.479414,19.0752,1.2741,-0.39015,lidar,native_s2s,bnb,proximity,0.8326
206,1781020419.117296,19.0808,1.1228,-0.65677,lidar,native_s2s,bnb,proximity,0.8267
207,1781020419.636492,19.1518,1.059,-0.88842,lidar,native_s2s,bnb,proximity,0.7695
208,1781020420.680634,19.27,0.8263,-1.0405,lidar,native_s2s,bnb,proximity,0.8353
209,1781020421.311036,19.3215,0.6939,-1.25427,lidar,native_s2s,bnb,proximity,0.8779
210,1781020422.152208,19.3475,0.5125,-1.46786,lidar,native_s2s,bnb,proximity,0.8395
211,1781020423.493164,19.3426,0.2591,-1.61006,lidar,native_s2s,bnb,proximity,0.8858
212,1781020424.749648,19.3243,0.063,-1.83714,lidar,native_s2s,bnb,proximity,0.8617
213,1781020425.987104,19.2511,-0.1805,-2.03714,lidar,native_s2s,bnb,proximity,0.7841
214,1781020426.822517,19.1384,-0.389,-2.26029,lidar,native_s2s,bnb,proximity,0.7365
215,1781020427.551042,19.0143,-0.5417,-2.48599,lidar,native_s2s,bnb,proximity,0.7129
216,1781020428.78566,18.8543,-0.6674,-2.68154,lidar,native_s2s,bnb,proximity,0.7726
217,1781020429.923815,18.6388,-0.7961,-2.74531,lidar,native_s2s,bnb,proximity,0.7985
218,1781020431.06209,18.4199,-0.9174,-2.81304,lidar,native_s2s,bnb,proximity,0.7825
219,1781020432.097448,18.1886,-1.0171,-2.8939,lidar,native_s2s,bnb,proximity,0.8615
220,1781020433.140808,17.9369,-1.1003,-2.98355,lidar,native_s2s,bnb,proximity,0.7878
221,1781020434.169369,17.6307,-0.8776,-3.06519,lidar,native_s2s,bnb,proximity,0.7891
222,1781020435.211313,17.3695,-0.9527,-3.0211,lidar,native_s2s,bnb,proximity,0.769
223,1781020436.249131,17.1178,-1.0212,-3.04102,lidar,native_s2s,bnb,proximity,0.8239
224,1781020437.177769,16.8634,-1.0987,-3.04003,lidar,native_s2s,bnb,proximity,0.8524
225,1781020438.219942,16.6031,-1.1547,-3.0467,lidar,native_s2s,bnb,proximity,0.8569
226,1781020439.359264,16.4434,-0.8705,-3.10023,lidar,native_s2s,bnb,proximity,0.8813
227,1781020440.300218,16.1839,-0.9194,-3.08149,lidar,native_s2s,bnb,proximity,0.8686
228,1781020441.345572,15.9372,-0.9778,-3.05196,lidar,native_s2s,bnb,proximity,0.8177
229,1781020442.803804,15.6731,-0.9852,-3.06196,lidar,native_s2s,bnb,proximity,0.8593
230,1781020444.156029,15.41,-0.98,-3.07757,lidar,native_s2s,bnb,proximity,0.8908
231,1781020445.415975,15.1443,-0.9835,-3.08226,lidar,native_s2s,bnb,proximity,0.8474
232,1781020446.573334,14.8914,-0.9911,-3.09764,lidar,native_s2s,bnb,proximity,0.8718
233,1781020447.715528,14.6244,-0.9869,-3.10464,lidar,native_s2s,bnb,proximity,0.8731
234,1781020448.865852,14.3721,-0.9965,-3.12547,lidar,native_s2s,bnb,proximity,0.8971
235,1781020450.533238,14.1207,-0.9458,2.97064,lidar,native_s2s,bnb,proximity,0.9068
236,1781020451.982252,14.0923,-0.7619,2.80722,lidar,native_s2s,bnb,proximity,0.8903
237,1781020453.52917,13.8677,-0.6519,2.63158,lidar,native_s2s,bnb,proximity,0.9145
238,1781020454.87355,13.6755,-0.4907,2.49895,lidar,native_s2s,bnb,proximity,0.8823
239,1781020456.221092,13.4825,-0.321,2.40251,lidar,native_s2s,bnb,proximity,0.8697
240,1781020457.574162,13.3016,-0.1483,2.46557,lidar,native_s2s,bnb,proximity,0.8702
241,1781020458.920932,13.0769,-0.0092,2.67002,lidar,native_s2s,bnb,proximity,0.8645
242,1781020460.057098,12.8772,0.0595,2.90418,lidar,native_s2s,bnb,proximity,0.8509
243,1781020461.719178,12.6238,0.1232,2.96793,lidar,native_s2s,bnb,proximity,0.8649
244,1781020462.961497,12.3657,0.1532,3.09823,lidar,native_s2s,bnb,proximity,0.8848
245,1781020464.725271,12.1103,0.1853,3.13936,lidar,native_s2s,bnb,proximity,0.9177
246,1781020466.382551,11.6729,0.1569,3.09366,lidar,native_s2s,bnb,proximity,0.8811
247,1781020467.836748,11.4172,0.1936,3.06953,lidar,native_s2s,bnb,proximity,0.8634
248,1781020469.595206,11.1534,0.2055,3.04603,lidar,native_s2s,bnb,proximity,0.8788
249,1781020471.151193,10.8904,0.2232,3.03206,lidar,native_s2s,bnb,proximity,0.8843
250,1781020472.297882,10.7012,0.2015,-3.02056,lidar,native_s2s,bnb,proximity,0.8621
251,1781020472.913997,10.3265,0.0338,-2.68265,lidar,native_s2s,bnb,proximity,0.8845
252,1781020473.642422,10.2634,-0.0493,-2.46994,lidar,native_s2s,bnb,proximity,0.8467
253,1781020474.36969,10.1998,-0.1641,-2.23841,lidar,native_s2s,bnb,proximity,0.8697
254,1781020475.002369,10.1892,-0.2936,-2.01746,lidar,native_s2s,bnb,proximity,0.843
255,1781020475.619465,10.197,-0.4292,-1.79778,lidar,native_s2s,bnb,proximity,0.8173
256,1781020476.974336,9.9517,-0.7178,-1.60835,lidar,native_s2s,bnb,proximity,0.8668
257,1781020478.228186,10.0435,-0.9563,-1.54248,lidar,native_s2s,bnb,proximity,0.8848
258,1781020479.693077,10.1523,-1.1851,-1.50662,lidar,native_s2s,bnb,proximity,0.8164
259,1781020481.779195,10.2647,-1.3169,-1.46074,lidar,native_s2s,bnb,proximity,0.8657
260,1781020483.120375,10.2328,-1.0669,-1.38288,lidar,native_s2s,bnb,proximity,0.9296
261,1781020484.16288,10.0104,-0.891,-1.29372,lidar,native_s2s,bnb,proximity,0.8905
262,1781020485.0944,9.9373,-0.6404,-1.2133,lidar,native_s2s,bnb,proximity,0.8542
263,1781020485.619011,9.9094,-0.5197,-0.98926,lidar,native_s2s,bnb,proximity,0.8408
264,1781020486.031073,9.8667,-0.4361,-0.77849,lidar,native_s2s,bnb,proximity,0.8182
265,1781020486.440943,9.8024,-0.3674,-0.56211,lidar,native_s2s,bnb,proximity,0.8336
266,1781020486.960597,9.6055,-0.3144,-0.36802,lidar,native_s2s,bnb,proximity,0.8808
267,1781020487.479571,9.5399,-0.2663,-0.13057,lidar,native_s2s,bnb,proximity,0.8753
268,1781020487.996555,9.4586,-0.2486,0.09672,lidar,native_s2s,bnb,proximity,0.9129
269,1781020488.623431,9.3454,-0.2568,0.34591,lidar,native_s2s,bnb,proximity,0.8719
270,1781020490.68855,9.4745,-0.18,0.45346,lidar,native_s2s,bnb,proximity,0.9101
271,1781020491.84087,9.5676,-0.0512,0.67089,lidar,native_s2s,bnb,proximity,0.8544
272,1781020492.665779,9.6696,0.0749,0.89759,lidar,native_s2s,bnb,proximity,0.9056
273,1781020494.226843,9.8097,0.2973,1.02871,lidar,native_s2s,bnb,proximity,0.8841
274,1781020495.680902,9.798,0.5649,1.16556,lidar,native_s2s,bnb,proximity,0.9166
275,1781020496.722504,9.8113,0.7513,1.38437,lidar,native_s2s,bnb,proximity,0.8849
276,1781020497.546887,9.6959,0.8708,1.62696,lidar,native_s2s,bnb,proximity,0.9128
277,1781020498.900389,9.6405,1.1268,1.62127,lidar,native_s2s,bnb,proximity,0.952
278,1781020500.040779,9.5758,1.3772,1.62112,lidar,native_s2s,bnb,proximity,0.9318
279,1781020502.12132,9.5827,1.1641,1.60337,lidar,native_s2s,bnb,proximity,0.9162
280,1781020503.374062,9.5671,0.9062,1.63376,lidar,native_s2s,bnb,proximity,0.8192
281,1781020503.897247,9.716,0.5955,1.89826,lidar,native_s2s,bnb,proximity,0.7474
282,1781020504.524219,9.7648,0.4634,2.11893,lidar,native_s2s,bnb,proximity,0.7983
283,1781020505.361016,9.8622,0.3009,2.37569,lidar,native_s2s,bnb,proximity,0.7379
